CODELIST_ID	TERM_ID	TERM_SYNONYM	SYNONYM_TYPE	SYNONYM_SOURCE
C77530	C76189	Crl:CD¿(SD)IGS BR	NARROW	VX
C77530	C76189	Crl:CD¿(SD)IGS, BR	NARROW	VX
C77530	C76189	Crl:CD¿(SD)IGSBR	NARROW	VX
C77530	C76189	Crl:CD¿BR	NARROW	VX
C77530	C76189	Crl:CD¿BR (Sprague-Dawley)	NARROW	VX
C77530	C76189	Crl:COBS CD (SD) BR	RELATED	VX
C77530	C76189	Crl:COBS¿CD¿(SD) BR	RELATED	VX
C77530	C76189	Crl:VAF/Plus CD(SD)BR	RELATED	VX
C77530	C76189	HSD:Sprague Dawley	NARROW	VX
C77530	C76189	HSD:Sprague Dawley (SD)	NARROW	VX
C77530	C76189	HSd: Sprague Dawley (SPF, Caw)	NARROW	VX
C77530	C76189	Han:SPRD (Sprague-Dauley)	RELATED	VX
C77530	C76189	Hla:(SD)CVF	NARROW	VX
C77530	C76189	Hsd	RELATED	VX
C77530	C76189	Hsd Sprague Dawley (CD)	NARROW	VX
C77530	C76189	Hsd/Ola: Sprague-Dawley TMSDTM	NARROW	VX
C77530	C76189	Hsd: Sprague Dawley	NARROW	VX
C77530	C76189	Hsd: Sprague Dawley SD	NARROW	VX
C77530	C76189	Hsd: Spraque Dawley (SD)	RELATED	VX
C77530	C76189	Hsd:SD	RELATED	VX
C77530	C76189	Hsd:Sprague Dawley	NARROW	VX
C77530	C76189	Hsd:Sprague Dawley (SD)	NARROW	VX
C77530	C76189	Hsd:Sprague Dawley SD	NARROW	VX
C77530	C76189	Hsd:Sprague Dawley(R) SD(R)	RELATED	VX
C77530	C76189	Hsd:Sprague Dawley(R)SD	NARROW	VX
C77530	C76189	Hsd:Sprague Dawley(R)TM SD(R)TM	NARROW	VX
C77530	C76189	Hsd:Sprague Dawley®SD	NARROW	VX
C77530	C76189	Hsd:Sprague Dawley®TM SD®TM	NARROW	VX
C77530	C76189	Hsd:Sprague Dawley®¿SD®¿	NARROW	VX
C77530	C76189	Hsd:Sprague Dawley¿SD¿	NARROW	VX
C77530	C76189	Hsd:Sprague-Dawley(R) SD(R)	NARROW	VX
C77530	C76189	Hsd:Sprague-Dawley® SD®	NARROW	VX
C77530	C76189	Ico: OFA.SD. (IOPS Caw)	NARROW	VX
C77530	C76189	Ico:OFA.SD (IOPS Caw)	NARROW	VX
C77530	C76189	Jcl:SD	NARROW	VX
C77530	C76189	N Tac: Sprague Dawley	NARROW	VX
C77530	C76189	OFA (Sprague-Dawley)	NARROW	VX
C77530	C76189	OFA Crl: OFA (SD), specific pathogen free	NARROW	VX
C77530	C76189	OFA SD (IOPS Caw)	NARROW	VX
C77530	C76189	OFA Sprague Dawley	NARROW	VX
C77530	C76189	OFA Sprague Dawley (IOPS Caw)	NARROW	VX
C77530	C76189	OFA Sprague Dawley (IOPS Caw), specific pathogen free	NARROW	VX
C77530	C76189	OFA Sprague Dawley (IOPS caw)	NARROW	VX
C77530	C76189	OFA Sprague Dawley rat (IOPS Caw)	NARROW	VX
C77530	C76189	OFA Sprague Dawley rat (IOPS Caw) specific pathogen free	NARROW	VX
C77530	C76189	OFA Sprague Dawley rat (IOPS Caw), specific pathogen free	NARROW	VX
C77530	C76189	OFA Sprague Dawley rats (IOPS Caw)	NARROW	VX
C77530	C76189	OFA Sprague-Dawley	NARROW	VX
C77530	C76189	OFA Sprague-Dawley, IOPS Caw	NARROW	VX
C77530	C76189	OFA-Sprague Dawley	NARROW	VX
C77530	C76189	RAI (jutbred; SPF)	NARROW	VX
C77530	C76189	RAIf (SPF)	RELATED	VX
C77530	C76189	Rat/Crl:CD(SD)	RELATED	VX
C77530	C76189	SD Mol:SPRD	NARROW	VX
C77530	C76189	SD(CD)	NARROW	VX
C77530	C76189	SD-JCL	RELATED	VX
C77530	C76189	SD-Slc	RELATED	VX
C77530	C76189	SD-slc	RELATED	VX
C77530	C76189	SPF Sprague Dawley (Crl:CD¿(SD) IGS) rats	NARROW	VX
C77530	C76189	SPF Sprague-Dawley	RELATED	VX
C77530	C76189	SPF Sprague-Dawley rats	EXACT	VX
C77530	C76189	SPF Sprague-Dawley rats (Crl:CD(R)(SD)IGS)	NARROW	VX
C77530	C76189	SPF Sprague-Dawley rats (Crl:CD®(SD)IGS)	NARROW	VX
C77530	C76189	SPF-Crl-CD (SD) BR	RELATED	VX
C77530	C76189	Slc:SD	NARROW	VX
C77530	C76189	Sprague Dawley	EXACT	VX
C77530	C76189	Sprague Dawley (CD)	NARROW	VX
C77530	C76189	Sprague Dawley (CRL:CD?(SD)IGSBR)	NARROW	VX
C77530	C76189	Sprague Dawley (Charles River)	NARROW	VX
C77530	C76189	Sprague Dawley (Crl CD BR)	NARROW	VX
C77530	C76189	Sprague Dawley (Crl:(CD)BR)	NARROW	VX
C77530	C76189	Sprague Dawley (Crl:CD (SD) BR)	NARROW	VX
C77530	C76189	Sprague Dawley (Crl:CD (SD) IGS BR)	NARROW	VX
C77530	C76189	Sprague Dawley (Crl:CD(R)(SD)BR)	NARROW	VX
C77530	C76189	Sprague Dawley (Crl:CD(R))BR) SPF	NARROW	VX
C77530	C76189	Sprague Dawley (Crl:CD(SD)BR) SPF	NARROW	VX
C77530	C76189	Sprague Dawley (Crl:CD®)BR) SPF	NARROW	VX
C77530	C76189	Sprague Dawley (Crl:CD¿(SD)BR)	NARROW	VX
C77530	C76189	Sprague Dawley (Hsd:Sprague Dawley SD)	NARROW	VX
C77530	C76189	Sprague Dawley (Hsd:Sprague Dawley SD) rats	NARROW	VX
C77530	C76189	Sprague Dawley (Hsd:Sprague Dawley®SD®) rats	NARROW	VX
C77530	C76189	Sprague Dawley (Hsd:Sprague Dawley¿SD¿) rats	NARROW	VX
C77530	C76189	Sprague Dawley (Iffa Credo)	NARROW	VX
C77530	C76189	Sprague Dawley (SD)	NARROW	VX
C77530	C76189	Sprague Dawley - Hsd:SD	RELATED	VX
C77530	C76189	Sprague Dawley CD	NARROW	VX
C77530	C76189	Sprague Dawley CD(SD)	NARROW	VX
C77530	C76189	Sprague Dawley CD(SD)BR	NARROW	VX
C77530	C76189	Sprague Dawley CRL : (IGS) CD BR	NARROW	VX
C77530	C76189	Sprague Dawley CRL:CD (SD)	NARROW	VX
C77530	C76189	Sprague Dawley CRL:CD (SD) BR	NARROW	VX
C77530	C76189	Sprague Dawley CRL:CD BR rats	NARROW	VX
C77530	C76189	Sprague Dawley Caesarian	NARROW	VX
C77530	C76189	Sprague Dawley Cr1 : CD(R)BR	RELATED	VX
C77530	C76189	Sprague Dawley Cr1 : CD®BR	NARROW	VX
C77530	C76189	Sprague Dawley Cr1 : CD¿BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl CD (SD) BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl CD(R) BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl CD® BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl CD¿ BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl: CD (SD)	NARROW	VX
C77530	C76189	Sprague Dawley Crl: CD BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl: CD(R)(SD)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl: CD®(SD)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD (SD)	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD (SD)BR with streptozotocin induced diabetic status by a single i.v. administration of streptozotocin (60 mg/kg) thirteen days prior to the treatment	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD (SD)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD (SD)IGS BR rats	RELATED	VX
C77530	C76189	Sprague Dawley Crl:CD BR rats	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD R (SD)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD(R)(SD)	RELATED	VX
C77530	C76189	Sprague Dawley Crl:CD(R)(SD) BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD(R)(SD)BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD(R)(SD)IGS BR	RELATED	VX
C77530	C76189	Sprague Dawley Crl:CD(R)(SD)IGSBR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD(SD)	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD(SD) IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD(SD) IGSBR strain	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD(SD)BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD(SD)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD1(R)(ICR)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD1®(ICR)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD®(SD)	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD®(SD) BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD®(SD)BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD®(SD)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD®(SD)IGSBR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD¿(SD)	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD¿(SD)BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD¿(SD)IGS	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD¿(SD)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley Crl:CD¿(SD)IGS BR rats	RELATED	VX
C77530	C76189	Sprague Dawley Ico : OFA SD (SPF Caw)	NARROW	VX
C77530	C76189	Sprague Dawley JCL	NARROW	VX
C77530	C76189	Sprague Dawley OFA (IOPS Caw)	NARROW	VX
C77530	C76189	Sprague Dawley OFA (SPF Caw)	NARROW	VX
C77530	C76189	Sprague Dawley OFA rat (SPF Caw)	NARROW	VX
C77530	C76189	Sprague Dawley OFA(SPF** Caw)	NARROW	VX
C77530	C76189	Sprague Dawley RAIF (SPFTif)	NARROW	VX
C77530	C76189	Sprague Dawley RAIf (SPFTif)	NARROW	VX
C77530	C76189	Sprague Dawley SD	NARROW	VX
C77530	C76189	Sprague Dawley SPF	NARROW	VX
C77530	C76189	Sprague Dawley Tif:Ralf(SPF)	RELATED	VX
C77530	C76189	Sprague Dawley derived CD	NARROW	VX
C77530	C76189	Sprague Dawley rats of the CD Strain	NARROW	VX
C77530	C76189	Sprague Dawley rats of the CD strain	NARROW	VX
C77530	C76189	Sprague Dawley substrain Crl:CD(SD)	NARROW	VX
C77530	C76189	Sprague Dawley(R)TMSD(R)TM	NARROW	VX
C77530	C76189	Sprague Dawley, CD (SD) BR	NARROW	VX
C77530	C76189	Sprague Dawley, CD(SD)Br	NARROW	VX
C77530	C76189	Sprague Dawley, Crl CD	NARROW	VX
C77530	C76189	Sprague Dawley, Crl:CD(R)(SD)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley, Crl:CD®(SD)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley, Crl:CD¿ (SD)IGS BR	NARROW	VX
C77530	C76189	Sprague Dawley, OFA-SD	NARROW	VX
C77530	C76189	Sprague Dawley, SPF Quality	NARROW	VX
C77530	C76189	Sprague Dawley-Ico:OFA SD (SPF Caw)	NARROW	VX
C77530	C76189	Sprague Dawley: Crl CD(R) BR	NARROW	VX
C77530	C76189	Sprague Dawley: Crl CD® BR	NARROW	VX
C77530	C76189	Sprague dawley	EXACT	VX
C77530	C76189	Sprague dawley crl:cd(sd igs br)	NARROW	VX
C77530	C76189	Sprague- Dawley	NARROW	VX
C77530	C76189	Sprague-Davley	RELATED	VX
C77530	C76189	Sprague-Dawely CD(R)BR	NARROW	VX
C77530	C76189	Sprague-Dawely CD®BR	NARROW	VX
C77530	C76189	Sprague-Dawle	NARROW	VX
C77530	C76189	Sprague-Dawley	EXACT	VX
C77530	C76189	Sprague-Dawley (CD(SD) IOPS Caw)	NARROW	VX
C77530	C76189	Sprague-Dawley (CD)	NARROW	VX
C77530	C76189	Sprague-Dawley (CD) rats	NARROW	VX
C77530	C76189	Sprague-Dawley (Clea Japan)	NARROW	VX
C77530	C76189	Sprague-Dawley (Cr1:CD¿(SD)BR)	RELATED	VX
C77530	C76189	Sprague-Dawley (CrI:CD¿(SD)BR)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl CD(R)(SD)BR) SPF	RELATED	VX
C77530	C76189	Sprague-Dawley (Crl CD®(SD)BR) SPF	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl CD¿(SD)BR) SPF	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl: CD (SD) BR)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl: CD(R)(SD)BR)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl: CD)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl: CD®(SD)BR)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD BR)SPF	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD(R)(SD)BR)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD(R), BR)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD(R)BR)SPF	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD(SD))	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD(SD)BR)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CDR BR)	RELATED	VX
C77530	C76189	Sprague-Dawley (Crl:CD®(SD)BR)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD®BR)SPF	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD¿(SD) lOS BR)	RELATED	VX
C77530	C76189	Sprague-Dawley (Crl:CD¿(SD)BR)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD¿(SD)IGS BR)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD¿, BR)	NARROW	VX
C77530	C76189	Sprague-Dawley (Crl:CD¿BR)SPF	NARROW	VX
C77530	C76189	Sprague-Dawley (HSD/OLA)	RELATED	VX
C77530	C76189	Sprague-Dawley (IOPS Caw)	NARROW	VX
C77530	C76189	Sprague-Dawley (Mol:SPRD)	NARROW	VX
C77530	C76189	Sprague-Dawley (OFA IOPS Caw)	NARROW	VX
C77530	C76189	Sprague-Dawley (SD-Slc)	RELATED	VX
C77530	C76189	Sprague-Dawley (VAF+, Crl:CD(SD)IGS BR)	NARROW	VX
C77530	C76189	Sprague-Dawley CD	NARROW	VX
C77530	C76189	Sprague-Dawley CD (Crl: CD R (SD)BR)	NARROW	VX
C77530	C76189	Sprague-Dawley CD (Crl: CD(R) (SD) IGS BR)	NARROW	VX
C77530	C76189	Sprague-Dawley CD (Crl: CDR(SD)BR)	RELATED	VX
C77530	C76189	Sprague-Dawley CD (Crl: CD¿ (SD) IGS BR)	NARROW	VX
C77530	C76189	Sprague-Dawley CD (Crl:CD(R)(SD)IGS BR)	NARROW	VX
C77530	C76189	Sprague-Dawley CD (R)	RELATED	VX
C77530	C76189	Sprague-Dawley CD(R)BR	RELATED	VX
C77530	C76189	Sprague-Dawley CD®BR	NARROW	VX
C77530	C76189	Sprague-Dawley CRL:COBS CD (SD) BR	NARROW	VX
C77530	C76189	Sprague-Dawley Crl CD(R)BR	NARROW	VX
C77530	C76189	Sprague-Dawley Crl CD®BR	NARROW	VX
C77530	C76189	Sprague-Dawley Crl: CD (SD) IGS BR VAF PLUS	NARROW	VX
C77530	C76189	Sprague-Dawley Crl:CD (SD)	NARROW	VX
C77530	C76189	Sprague-Dawley Crl:CD (SD) BR	NARROW	VX
C77530	C76189	Sprague-Dawley Crl:CD (SD)BR	NARROW	VX
C77530	C76189	Sprague-Dawley Crl:CD(R) (SD)BR	NARROW	VX
C77530	C76189	Sprague-Dawley Crl:CD(R) (SD)IGSBR	NARROW	VX
C77530	C76189	Sprague-Dawley Crl:CD(SD)	NARROW	VX
C77530	C76189	Sprague-Dawley Crl:CD(SD)IGSBR	NARROW	VX
C77530	C76189	Sprague-Dawley Crl:CDBR	RELATED	VX
C77530	C76189	Sprague-Dawley Crl:CD® (SD)IGSBR	NARROW	VX
C77530	C76189	Sprague-Dawley Crl:CD¿(SD) BR	NARROW	VX
C77530	C76189	Sprague-Dawley Crl:CD¿(SD)BR	NARROW	VX
C77530	C76189	Sprague-Dawley Ico: OFA.SD.	NARROW	VX
C77530	C76189	Sprague-Dawley Rat Crl CD(R)BR	RELATED	VX
C77530	C76189	Sprague-Dawley Rat Crl CD®BR	NARROW	VX
C77530	C76189	Sprague-Dawley TMSDTM	NARROW	VX
C77530	C76189	Sprague-Dawley Tac:N(SD)fBR	NARROW	VX
C77530	C76189	Sprague-Dawley VAF+, Crl:CD(SD) IGS BR	NARROW	VX
C77530	C76189	Sprague-Dawley [Crl:CD(SD)BR]	NARROW	VX
C77530	C76189	Sprague-Dawley [Crl:COBS(R) CD(R)(SC)BR]	NARROW	VX
C77530	C76189	Sprague-Dawley [Tac:N (SD) fBr]	NARROW	VX
C77530	C76189	Sprague-Dawley derived (CD)[Crl: CDBR]	NARROW	VX
C77530	C76189	Sprague-Dawley derived albino rats (SIM-(SD)-FBR)	NARROW	VX
C77530	C76189	Sprague-Dawley rat   Ico: OFA (IOPS Caw)	NARROW	VX
C77530	C76189	Sprague-Dawley rat - Ico: OFA (IOPS Caw)	NARROW	VX
C77530	C76189	Sprague-Dawley rats	EXACT	VX
C77530	C76189	Sprague-Dawley rats (Crl:CD (SD) BR)	NARROW	VX
C77530	C76189	Sprague-Dawley rats, Tif: RAI f	NARROW	VX
C77530	C76189	Sprague-Dawley, Crl:CD(R), BR	NARROW	VX
C77530	C76189	Sprague-Dawley, Crl:CD(SD)	NARROW	VX
C77530	C76189	Sprague-Dawley, Crl:CDR (SD)BR VAF/Plus R	RELATED	VX
C77530	C76189	Sprague-Dawley, Crl:CD®, BR	NARROW	VX
C77530	C76189	Sprague-Dawley, Crl:CD¿, BR	NARROW	VX
C77530	C76189	Sprague-Dawley-SLC	NARROW	VX
C77530	C76189	Sprague-Dawley: Ico: OFA.SD	NARROW	VX
C77530	C76189	Sprague-dawley	EXACT	VX
C77530	C76189	Spraque-Dawley	RELATED	VX
C77530	C76189	Tac:N(SD)fBR Sprague-Dawley	NARROW	VX
C77530	C76189	Tif: RAIf (SPF), hybrids of RH(1XRII)2	RELATED	VX
C77530	C76189	Virus-Antibody free Charles River CD	RELATED	VX
C77530	C76189	Virus-antibody-free CD-l¿	RELATED	VX
C77530	C76190	AP	NARROW	VX
C77530	C76190	AP rats (Alpk:APfSD strain, Wistar derived)	NARROW	VX
C77530	C76190	Albino rats (Fullinsdorf Albino rats, Caesarian derived, randomred breed in a closed colony)	RELATED	VX
C77530	C76190	Alderley Park	NARROW	VX
C77530	C76190	Alderley Park Wistar	NARROW	VX
C77530	C76190	Alderley Park strain	NARROW	VX
C77530	C76190	Alpk/APfSD	NARROW	VX
C77530	C76190	Alpk: APfSD	NARROW	VX
C77530	C76190	Alpk: APfSD (Wistar derived)	NARROW	VX
C77530	C76190	Alpk: APfSD (Wistar derived) (AP rat)	NARROW	VX
C77530	C76190	Alpk: APfSD Wistar derived	NARROW	VX
C77530	C76190	Alpk:AP f SD (AP)	NARROW	VX
C77530	C76190	Alpk:AP f SD (Wistar derived)	NARROW	VX
C77530	C76190	Alpk:AP f SD (Wistar derived) (AP rat)	NARROW	VX
C77530	C76190	Alpk:AP f SD (Wistar derived) AP	NARROW	VX
C77530	C76190	Alpk:AP f SD (Wistar derived, AP)	NARROW	VX
C77530	C76190	Alpk:AP f SD (Wistar derived; AP rat)	NARROW	VX
C77530	C76190	Alpk:AP(f)SD Wistar derived	NARROW	VX
C77530	C76190	Alpk:AP1SD (Wistar)	NARROW	VX
C77530	C76190	Alpk:APSD (Wistar derived)	NARROW	VX
C77530	C76190	Alpk:APfSD	NARROW	VX
C77530	C76190	Alpk:APfSD (AP)	NARROW	VX
C77530	C76190	Alpk:APfSD (Wistar derived)	NARROW	VX
C77530	C76190	Alpk:APfSD (Wistar derived) (AP Rat)	NARROW	VX
C77530	C76190	Alpk:APfSD (Wistar derived) (AP rat)	NARROW	VX
C77530	C76190	Alpk:APfSD (Wistar derived) AP	NARROW	VX
C77530	C76190	Alpk:APfSD (Wistar derived) rats (AP rat)	NARROW	VX
C77530	C76190	Alpk:APfSD (Wistar derived)(AP)	NARROW	VX
C77530	C76190	Alpk:APfSD (Wistar derived, AP	NARROW	VX
C77530	C76190	Alpk:APfSD (Wistar derived, AP rat)	NARROW	VX
C77530	C76190	Alpk:APfSD (Wistar derived, AP)	NARROW	VX
C77530	C76190	Alpk:APfSD (Wistar)	NARROW	VX
C77530	C76190	Alpk:APfSD (Wistar-derived)	NARROW	VX
C77530	C76190	Alpk:APfSD (wistar derived)	NARROW	VX
C77530	C76190	Alpk:APfSD Wistar derived	NARROW	VX
C77530	C76190	Alpk:APfSD Wistar-derived	NARROW	VX
C77530	C76190	Alpk:APfSD strain, Wistar derived	NARROW	VX
C77530	C76190	Alpk:APfSD strain, Wistar derived. Intact	NARROW	VX
C77530	C76190	Alpk:APfSD strain, Wistar derived. Ovariectomised	NARROW	VX
C77530	C76190	Alpk:APfSD(Wistar derived)	NARROW	VX
C77530	C76190	Alpk:APiSD (Wistar)	NARROW	VX
C77530	C76190	Alpk:APjSD (Wistar derived)	NARROW	VX
C77530	C76190	Alpk:APtSD (Wistar derived)	NARROW	VX
C77530	C76190	Alpk:ApfSD	NARROW	VX
C77530	C76190	Alpk:ApfSD (Wistar derived)	NARROW	VX
C77530	C76190	Alpk:ApfSD (Wistar derived) (AP rat)	NARROW	VX
C77530	C76190	BOR: WISW (SPF Cpb)	NARROW	VX
C77530	C76190	Bor: WISW (SPF CPB)	NARROW	VX
C77530	C76190	Bor: WISW (SPF-Cpb)	NARROW	VX
C77530	C76190	Bor:WIST (SPF Cpb)	NARROW	VX
C77530	C76190	Bor:WIST (SPF-Cpb)	NARROW	VX
C77530	C76190	Bor:WISW (SPF Cpb)	NARROW	VX
C77530	C76190	Bor:WISW (SPF Cpb) Wistar	NARROW	VX
C77530	C76190	Bor:WISW (SPF-Cpb)	NARROW	VX
C77530	C76190	CF Nelson strain Wistar rat	NARROW	VX
C77530	C76190	CR1:(WI)BR Wistar	NARROW	VX
C77530	C76190	CRL-Wistar rats	NARROW	VX
C77530	C76190	Chbb:THOM (SPF)	NARROW	VX
C77530	C76190	Chbb:THOM(SPF)	NARROW	VX
C77530	C76190	Crh(WI)BR	NARROW	VX
C77530	C76190	Crl: (WI) BR (Wistar)	NARROW	VX
C77530	C76190	Crl:(WI)BR	RELATED	VX
C77530	C76190	Fuellinsdorf Albino	NARROW	VX
C77530	C76190	Fullinsdorf Albino	NARROW	VX
C77530	C76190	Han:WIST(Syn: Wistar)	RELATED	VX
C77530	C76190	Hoe WISKf SPF71 with streptozotocin induced diabetic status by a single i.v. administration of streptozotocin (60 mg/kg) twelve days prior to the treatment	NARROW	VX
C77530	C76190	Hoe: WISKf(SPF1)	NARROW	VX
C77530	C76190	Hoe: WISKf(SPF71)	NARROW	VX
C77530	C76190	Hoe: WISKf(SPFI)	NARROW	VX
C77530	C76190	Hoe:WISKf (SPF71)	NARROW	VX
C77530	C76190	Hoe:WISKf(SPF71)	NARROW	VX
C77530	C76190	Hsd Brl WH	NARROW	VX
C77530	C76190	HsdBrl: WH	NARROW	VX
C77530	C76190	HsdBrl: WH (Wistar Hannover)	NARROW	VX
C77530	C76190	HsdBrl:WH	NARROW	VX
C77530	C76190	HsdBrl:WH (Wistar)	NARROW	VX
C77530	C76190	Jcl:Wistar	NARROW	VX
C77530	C76190	KFM-WIST, SPF	NARROW	VX
C77530	C76190	Kfm: WIST	NARROW	VX
C77530	C76190	Kfm:WIST (SPF)	NARROW	VX
C77530	C76190	Mol WIST (Syn Wistar) SPF	NARROW	VX
C77530	C76190	Mol WIST(Syn Wistar), SPF	NARROW	VX
C77530	C76190	Mol:WIST (Wistar)	EXACT	VX
C77530	C76190	Mol:Wist (Wistar)	EXACT	VX
C77530	C76190	SPF Kfm:WIST	NARROW	VX
C77530	C76190	SPF Wistar	EXACT	VX
C77530	C76190	SPF Wistar albino	NARROW	VX
C77530	C76190	SPF Wistar rats	EXACT	VX
C77530	C76190	SPF, Kfm: WIST	NARROW	VX
C77530	C76190	SPF, Kfm:WIST	NARROW	VX
C77530	C76190	SPF-bred Wistar	EXACT	VX
C77530	C76190	SPF-bred Wistar BOR:WISW(SPF-Cpb)	NARROW	VX
C77530	C76190	Shoe: WIST	NARROW	VX
C77530	C76190	Shoe:WIST	NARROW	VX
C77530	C76190	Shoe:Wist	NARROW	VX
C77530	C76190	WIST(Wistar)	EXACT	VX
C77530	C76190	WISW (SPF Cpb)	NARROW	VX
C77530	C76190	Wistar	EXACT	VX
C77530	C76190	Wistar (Bor:WISW (SPF Cpb))	NARROW	VX
C77530	C76190	Wistar (Crl(WT)BR)	NARROW	VX
C77530	C76190	Wistar (Crl:(WI) BR)	NARROW	VX
C77530	C76190	Wistar (Crl:(WI)BR)	NARROW	VX
C77530	C76190	Wistar (Crl:WI(R), BR)	NARROW	VX
C77530	C76190	Wistar (Crl:WI®, BR)	NARROW	VX
C77530	C76190	Wistar (HsdBrl:WH)	NARROW	VX
C77530	C76190	Wistar (HsdBrl:WH) rats	NARROW	VX
C77530	C76190	Wistar (Iffa Credo)	NARROW	VX
C77530	C76190	Wistar (Mol: Wist)	NARROW	VX
C77530	C76190	Wistar (Mol:WI(R), BR)	NARROW	VX
C77530	C76190	Wistar (Mol:WIST)	EXACT	VX
C77530	C76190	Wistar (Mol:WI®, BR)	NARROW	VX
C77530	C76190	Wistar (Mol:Wist)	EXACT	VX
C77530	C76190	Wistar (Mol:Wist.)	EXACT	VX
C77530	C76190	Wistar (Shoe:WIST)	NARROW	VX
C77530	C76190	Wistar (VAF)	NARROW	VX
C77530	C76190	Wistar - wi (chs - dm)	NARROW	VX
C77530	C76190	Wistar B0R:WISW (SPF-Cpb)	NARROW	VX
C77530	C76190	Wistar BOR:WISW (SPF-CPB)	NARROW	VX
C77530	C76190	Wistar Bor: WISW (SPF-Cpb)	NARROW	VX
C77530	C76190	Wistar Bor:WISW (SPF Cpb)	NARROW	VX
C77530	C76190	Wistar Bor:WISW(SPF Cpb)	NARROW	VX
C77530	C76190	Wistar CFE-Carwort (SPF)	RELATED	VX
C77530	C76190	Wistar CFE-Carworth	RELATED	VX
C77530	C76190	Wistar CR2 (EOPS)	NARROW	VX
C77530	C76190	Wistar Charles River	NARROW	VX
C77530	C76190	Wistar Crl (WI) BR	NARROW	VX
C77530	C76190	Wistar Crl(WT)BR	NARROW	VX
C77530	C76190	Wistar Crl: (WI) BR rats	RELATED	VX
C77530	C76190	Wistar Crl:(WI) BR	NARROW	VX
C77530	C76190	Wistar Crl:WI(Glx/Brl/Han)	RELATED	VX
C77530	C76190	Wistar EOPS	NARROW	VX
C77530	C76190	Wistar Hoe: WISKf (SPF 71)	RELATED	VX
C77530	C76190	Wistar Hoe: WISKf (SPF71)	NARROW	VX
C77530	C76190	Wistar Hoe:WISKf (SPF71)	NARROW	VX
C77530	C76190	Wistar Hoe:WISKf(SPF71)	NARROW	VX
C77530	C76190	Wistar HsdCpb:W	NARROW	VX
C77530	C76190	Wistar ICI	NARROW	VX
C77530	C76190	Wistar WIS1	NARROW	VX
C77530	C76190	Wistar WISW (SPF-Cpb)	NARROW	VX
C77530	C76190	Wistar hoe :wiskfcspf71)	NARROW	VX
C77530	C76190	Wistar rat	EXACT	VX
