CODELIST_ID	TERM_ID	TERM_SYNONYM	SYNONYM_TYPE	SYNONYM_SOURCE
C85493	C70918	C max	EXACT	VX
C85493	C70918	C max (1st treatment)	RELATED	VX
C85493	C70918	C max (2nd treatment)	RELATED	VX
C85493	C70918	C max (3rd treatment)	RELATED	VX
C85493	C70918	C max (brain)	RELATED	VX
C85493	C70918	C max (liver)	RELATED	VX
C85493	C70918	C max (plasma)	RELATED	VX
C85493	C70918	C max 2	RELATED	VX
C85493	C70918	C max brain	RELATED	VX
C85493	C70918	C max geometric mean	RELATED	VX
C85493	C70918	C max liver	RELATED	VX
C85493	C70918	C max plasma	RELATED	VX
C85493	C70918	C max1	RELATED	VX
C85493	C70918	C(max)	EXACT	VX
C85493	C70918	CMAX	EXACT	SEND
C85493	C70918	CMAX	EXACT	VX
C85493	C70918	Camx	RELATED	VX
C85493	C70918	Cmac	RELATED	VX
C85493	C70918	Cmax	EXACT	VX
C85493	C70918	Cmax  (metabolite X)	NARROW	VX
C85493	C70918	Cmax  in brain	RELATED	VX
C85493	C70918	Cmax (10th administration)	RELATED	VX
C85493	C70918	Cmax (1st administration)	RELATED	VX
C85493	C70918	Cmax (1st dosing)	NARROW	VX
C85493	C70918	Cmax (2d administration)	RELATED	VX
C85493	C70918	Cmax (2nd dosing)	NARROW	VX
C85493	C70918	Cmax (9th administration)	RELATED	VX
C85493	C70918	Cmax (AVE8324)	NARROW	VX
C85493	C70918	Cmax (AZ12326299)	NARROW	VX
C85493	C70918	Cmax (AZ13263197)	NARROW	VX
C85493	C70918	Cmax (BAY 43-9695 (M1))	NARROW	VX
C85493	C70918	Cmax (BIIF 1148)	NARROW	VX
C85493	C70918	Cmax (ICS 205-930)	NARROW	VX
C85493	C70918	Cmax (Lu 33-108)	NARROW	VX
C85493	C70918	Cmax (Metabolite CGP 10000)	RELATED	VX
C85493	C70918	Cmax (Metabolite GP 47680)	RELATED	VX
C85493	C70918	Cmax (Metabolite ICS-5-0H)	NARROW	VX
C85493	C70918	Cmax (Metabolite ICS-6-0H)	NARROW	VX
C85493	C70918	Cmax (N-desmethyl metabolite M594347)	NARROW	VX
C85493	C70918	Cmax (RU 36384)	NARROW	VX
C85493	C70918	Cmax (Rat #6 12hr point)	RELATED	VX
C85493	C70918	Cmax (SB235365)	NARROW	VX
C85493	C70918	Cmax (SR 121407)	NARROW	VX
C85493	C70918	Cmax (SSR-epimer)	NARROW	VX
C85493	C70918	Cmax (Testes)	RELATED	VX
C85493	C70918	Cmax (Whole Blood)	RELATED	VX
C85493	C70918	Cmax (ZK 811694)	NARROW	VX
C85493	C70918	Cmax (acid metabolite)	NARROW	VX
C85493	C70918	Cmax (after 1st dosing)	NARROW	VX
C85493	C70918	Cmax (after 2nd dosing)	NARROW	VX
C85493	C70918	Cmax (concentration of burst)	RELATED	VX
C85493	C70918	Cmax (dose 1)	RELATED	VX
C85493	C70918	Cmax (dose 2)	RELATED	VX
C85493	C70918	Cmax (dose corrected)	NARROW	VX
C85493	C70918	Cmax (dried blood samples)	RELATED	VX
C85493	C70918	Cmax (end of infusion)	RELATED	VX
C85493	C70918	Cmax (geometric)	NARROW	VX
C85493	C70918	Cmax (lung)	RELATED	VX
C85493	C70918	Cmax (mean)	NARROW	VX
C85493	C70918	Cmax (metabolite X)	NARROW	VX
C85493	C70918	Cmax (metabolite X1)	NARROW	VX
C85493	C70918	Cmax (metabolite X2)	NARROW	VX
C85493	C70918	Cmax (metabolite x)	NARROW	VX
C85493	C70918	Cmax (metabolite)	NARROW	VX
C85493	C70918	Cmax (multiple dose)	RELATED	VX
C85493	C70918	Cmax (multiple dose, after 1st daily dose)	NARROW	VX
C85493	C70918	Cmax (multiple dose, after 2nd daily dose)	NARROW	VX
C85493	C70918	Cmax (recovery animals)	RELATED	VX
C85493	C70918	Cmax (single dose)	NARROW	VX
C85493	C70918	Cmax 1	NARROW	VX
C85493	C70918	Cmax 1 (2x30umol/kg)	NARROW	VX
C85493	C70918	Cmax 1 (2x40 umol/kg)	NARROW	VX
C85493	C70918	Cmax 2	NARROW	VX
C85493	C70918	Cmax 2 (2x 40 umol/kg)	NARROW	VX
C85493	C70918	Cmax 2 (2x30 umol/kg)	NARROW	VX
C85493	C70918	Cmax RDA136	RELATED	VX
C85493	C70918	Cmax SDA137	RELATED	VX
C85493	C70918	Cmax TRI476	RELATED	VX
C85493	C70918	Cmax after 1st dose	RELATED	VX
C85493	C70918	Cmax after 2d dose	RELATED	VX
C85493	C70918	Cmax after the 1st dosing	RELATED	VX
C85493	C70918	Cmax after the 2nd dosing	RELATED	VX
C85493	C70918	Cmax blood	RELATED	VX
C85493	C70918	Cmax blood radioactivity	RELATED	VX
C85493	C70918	Cmax free	NARROW	VX
C85493	C70918	Cmax in blood	RELATED	VX
C85493	C70918	Cmax in brain	RELATED	VX
C85493	C70918	Cmax in plasma	RELATED	VX
C85493	C70918	Cmax lung	RELATED	VX
C85493	C70918	Cmax mg/mL	NARROW	VX
C85493	C70918	Cmax micronised	RELATED	VX
C85493	C70918	Cmax norm	NARROW	VX
C85493	C70918	Cmax plasma	RELATED	VX
C85493	C70918	Cmax plasma radioactivity	RELATED	VX
C85493	C70918	Cmax repeated dose (1st dose)	RELATED	VX
C85493	C70918	Cmax repeated dose (2nd dose)	RELATED	VX
C85493	C70918	Cmax single dose (1st dose)	RELATED	VX
C85493	C70918	Cmax ss	NARROW	VX
C85493	C70918	Cmax total	NARROW	VX
C85493	C70918	Cmax wet bead milled	RELATED	VX
C85493	C70918	Cmax(Steady state- Days 14 & 22,combined)	RELATED	VX
C85493	C70918	Cmax(single dose)	NARROW	VX
C85493	C70918	Cmax, dose 1	RELATED	VX
C85493	C70918	Cmax, dose 2	RELATED	VX
C85493	C70918	Cmax, dose 3	RELATED	VX
C85493	C70918	Cmax,ss	NARROW	VX
C85493	C70918	Cmax,ss (Lu 33-180)	NARROW	VX
C85493	C70918	Cmax.1	NARROW	VX
C85493	C70918	Cmax.2	NARROW	VX
C85493	C70918	Cmax1	NARROW	VX
C85493	C70918	Cmax2	NARROW	VX
C85493	C70918	CmaxT1	RELATED	VX
C85493	C70918	CmaxT2	RELATED	VX
C85493	C70918	Composite Cmax	RELATED	VX
C85493	C70918	Cpmax	RELATED	VX
C85493	C70918	Cssmax	RELATED	VX
C85493	C70918	Cu max	RELATED	VX
C85493	C70918	Cu,max	RELATED	VX
C85493	C70918	Experimental maximum concentration (Cmax)	RELATED	VX
C85493	C70918	Highest observed concentration in blood (Cmax)	RELATED	VX
C85493	C70918	Max. blood concentration (Cmax)	RELATED	VX
C85493	C70918	Max. plasma concentration (Cmax)	RELATED	VX
C85493	C70918	Maximal concentration (Cmax)	RELATED	VX
C85493	C70918	Maximum concentration (Cmax)	RELATED	VX
C85493	C70918	Maximum concentration observed (Cmax)	RELATED	VX
C85493	C70918	Maximum concentration of drug (Cmax)	RELATED	VX
C85493	C70918	Maximum mean plasma concentration (Cmax )	RELATED	VX
C85493	C70918	Maximum observed concentration (Cmax)	RELATED	VX
C85493	C70918	Maximum observed plasma concentration (Cmax)	RELATED	VX
C85493	C70918	Maximum plasma concentration (Cmax)	RELATED	VX
C85493	C70918	Maximum plasma concentrations (Cmax )	RELATED	VX
C85493	C70918	Maximum plasma concentrations (Cmax)	RELATED	VX
C85493	C70918	Maximum plasma concentrations after first daily dose (Cmax1)	RELATED	VX
C85493	C70918	Maximum plasma concentrations after second daily dose (Cmax2)	RELATED	VX
C85493	C70918	Maximum total plasma concentratio	RELATED	VX
C85493	C70918	Mean C max	RELATED	VX
C85493	C70918	Mean Cmax	NARROW	VX
C85493	C70918	Mean Cmax Day 1,14,28	RELATED	VX
C85493	C70918	Mean highest plasma concentration (Cmax)	RELATED	VX
C85493	C70918	Mean maximum plasma concentration (Cmax)	RELATED	VX
C85493	C70918	Mean peak blood concentraion (Cmax)	RELATED	VX
C85493	C70918	Mean peak blood concentraion/dose (Cmax/dose)	RELATED	VX
C85493	C70918	Mean peak concentration (Cmax )	RELATED	VX
C85493	C70918	Mean peak concentration (Cmax)	RELATED	VX
C85493	C70918	Mean peak serum concentration (Cmax)	RELATED	VX
C85493	C70918	Mean plasma concentrationC8 hours	RELATED	VX
C85493	C70918	Observed C max	RELATED	VX
C85493	C70918	Observed Cmax	RELATED	VX
C85493	C70918	Observed maximum concentration (Cmax)	RELATED	VX
C85493	C70918	Observed maximum concentration of drug after the first daily dosing (Cmax1)	RELATED	VX
C85493	C70918	Observed maximum concentration of drug after the second daily dosing (Cmax2)	RELATED	VX
C85493	C70918	Observed maximum concentration of drug after the second daily dosing(Cmax2)	RELATED	VX
C85493	C70918	Observed maximum plasma concentration corresponding to the first peak (Cmax1)	RELATED	VX
C85493	C70918	Observed maximum plasma concentration corresponding to the second peak (Cmax2)	RELATED	VX
C85493	C70918	Peak concentration (Cmax)	RELATED	VX
C85493	C70918	Plasma Cmax	NARROW	VX
C85493	C70918	Plasma ultrafiltrate Cmax	NARROW	VX
C85493	C70918	Putative C max	RELATED	VX
C85493	C70918	The maximum observed concentration (Cmax)	RELATED	VX
C85493	C70918	Unbound Cmax	RELATED	VX
C85493	C70918	c max	EXACT	VX
C85493	C70919	Apparent Tmax	RELATED	VX
C85493	C70919	Apparent Tmax (Testes)	RELATED	VX
C85493	C70919	Apparent Tmax (Whole Blood)	RELATED	VX
C85493	C70919	Blood Tmax	RELATED	VX
C85493	C70919	Blood tmax	RELATED	VX
C85493	C70919	Experimental time of maximum concentration (Tmax)	RELATED	VX
C85493	C70919	First time to reach C max (Tmax)	RELATED	VX
C85493	C70919	First time to reach Cmax (tmax)	RELATED	VX
C85493	C70919	Mean Tmax	RELATED	VX
C85493	C70919	Mean Tmax from Day 1,14,28	RELATED	VX
C85493	C70919	Median Tmax	NARROW	VX
C85493	C70919	Median Tmax micronised	RELATED	VX
C85493	C70919	Median Tmax wet bead milled	RELATED	VX
C85493	C70919	Observed t max	RELATED	VX
C85493	C70919	Observed tmax	RELATED	VX
C85493	C70919	Plasma Tmax	EXACT	VX
C85493	C70919	Plasma tmax	EXACT	VX
C85493	C70919	Plasma ultrafiltrate tmax	NARROW	VX
C85493	C70919	T max	EXACT	VX
C85493	C70919	T max (1st treatment)	NARROW	VX
C85493	C70919	T max (2nd treatment)	NARROW	VX
C85493	C70919	T max (3rd treatment)	NARROW	VX
C85493	C70919	T(max)	EXACT	VX
C85493	C70919	TMAX	EXACT	VX
C85493	C70919	TMAX	EXACT	SEND
C85493	C70919	TMax	EXACT	VX
C85493	C70919	Time associated with Cmax (tmax)	RELATED	VX
C85493	C70919	Time at  Cmax (t max )	RELATED	VX
C85493	C70919	Time at Cmax (t max )	RELATED	VX
C85493	C70919	Time corresponding to Cmax (tmax)	RELATED	VX
C85493	C70919	Time of C max (tmax)	RELATED	VX
C85493	C70919	Time of Cmax (Tmax)	EXACT	VX
C85493	C70919	Time of Cmax (t max)	EXACT	VX
C85493	C70919	Time of Cmax (tmax)	EXACT	VX
C85493	C70919	Time of maximum concentration (Tmax)	RELATED	VX
C85493	C70919	Time of maximum observed concentration (Tmax)	RELATED	VX
C85493	C70919	Time of maximum observed concentration (t max)	RELATED	VX
C85493	C70919	Time of maximum observed concentration (tmax)	RELATED	VX
C85493	C70919	Time of maximum observed plasma concentration (t max)	RELATED	VX
C85493	C70919	Time of maximum plasma concentration (t max)	RELATED	VX
C85493	C70919	Time of observed maximum concentration (tmax)	RELATED	VX
C85493	C70919	Time of occurrence of Cmax (tmax)	RELATED	VX
C85493	C70919	Time to Cmax (Tmax)	RELATED	VX
C85493	C70919	Time to Cmax (tmax)	RELATED	VX
C85493	C70919	Time to maximum concentration (t max)	RELATED	VX
C85493	C70919	Time to maximum concentration (tmax)	RELATED	VX
C85493	C70919	Time to maximum plasma concentration (Tmax)	RELATED	VX
C85493	C70919	Time to reach highest plasma concentration (tmax)	RELATED	VX
C85493	C70919	Time to reach maximum concentration (tmax)	RELATED	VX
C85493	C70919	Time to reach maximum concentration after the first daily dosing (tmax1)	RELATED	VX
C85493	C70919	Time to reach maximum concentration after the second daily dosing (tmax2)	RELATED	VX
C85493	C70919	Time to reach maximum plasma concentration (Tmax)	RELATED	VX
C85493	C70919	Time to reach peak concentration (Tmax)	RELATED	VX
C85493	C70919	Time to reach peak concentration in blood (tmax)	RELATED	VX
C85493	C70919	Time to reach the first maximum concentration (tmax1)	RELATED	VX
C85493	C70919	Time to reach the maximum plasma concentration (Tmax)	RELATED	VX
C85493	C70919	Time to reach the peak concentration in blood (tmax)	RELATED	VX
C85493	C70919	Time to reach the second maximum concentration (tmax2)	RELATED	VX
C85493	C70919	Tmax	EXACT	VX
C85493	C70919	Tmax  (9th administration)	RELATED	VX
C85493	C70919	Tmax  (metabolite X)	NARROW	VX
C85493	C70919	Tmax  in brain	RELATED	VX
C85493	C70919	Tmax (10th administration)	RELATED	VX
C85493	C70919	Tmax (1st administration)	RELATED	VX
C85493	C70919	Tmax (1st dosing)	NARROW	VX
C85493	C70919	Tmax (2d administration)	RELATED	VX
C85493	C70919	Tmax (2nd dosing)	NARROW	VX
C85493	C70919	Tmax (ICS 205-930)	NARROW	VX
C85493	C70919	Tmax (Lu 33-108)	NARROW	VX
C85493	C70919	Tmax (Metabolite CGP 10000)	RELATED	VX
C85493	C70919	Tmax (Metabolite GP 47680)	RELATED	VX
C85493	C70919	Tmax (Metabolite ICS-5-0H)	NARROW	VX
C85493	C70919	Tmax (Metabolite ICS-6-0H)	NARROW	VX
C85493	C70919	Tmax (Rat #6 12hr point)	RELATED	VX
C85493	C70919	Tmax (SR 121407)	NARROW	VX
C85493	C70919	Tmax (SSR-epimer)	NARROW	VX
C85493	C70919	Tmax (ZK 811694)	NARROW	VX
C85493	C70919	Tmax (a)	NARROW	VX
C85493	C70919	Tmax (acid metabolite)	NARROW	VX
C85493	C70919	Tmax (after 1st dosing)	NARROW	VX
C85493	C70919	Tmax (after 2nd dosing	NARROW	VX
C85493	C70919	Tmax (blood)	RELATED	VX
C85493	C70919	Tmax (dose 1)	RELATED	VX
C85493	C70919	Tmax (dose 2)	RELATED	VX
C85493	C70919	Tmax (high value)	RELATED	VX
C85493	C70919	Tmax (highest value)	RELATED	VX
C85493	C70919	Tmax (low value)	RELATED	VX
C85493	C70919	Tmax (lowest value)	RELATED	VX
C85493	C70919	Tmax (metabolite X)	NARROW	VX
C85493	C70919	Tmax (metabolite x)	NARROW	VX
C85493	C70919	Tmax (metabolite)	NARROW	VX
C85493	C70919	Tmax (multiple dose)	RELATED	VX
C85493	C70919	Tmax (multiple dose, after 1st daily dose)	NARROW	VX
C85493	C70919	Tmax (multiple dose, after 2nd daily dose)	NARROW	VX
C85493	C70919	Tmax (plasma)	RELATED	VX
C85493	C70919	Tmax (single dose)	NARROW	VX
C85493	C70919	Tmax 1	RELATED	VX
C85493	C70919	Tmax 2	RELATED	VX
C85493	C70919	Tmax RDA136	RELATED	VX
C85493	C70919	Tmax SDA137	RELATED	VX
C85493	C70919	Tmax TRI476	RELATED	VX
C85493	C70919	Tmax after the 1st dosing	RELATED	VX
C85493	C70919	Tmax after the 2nd dosing	RELATED	VX
C85493	C70919	Tmax hours after dose (dose 1)	RELATED	VX
C85493	C70919	Tmax hours after dose (dose 2)	RELATED	VX
C85493	C70919	Tmax in blood	RELATED	VX
C85493	C70919	Tmax in plasma	RELATED	VX
C85493	C70919	Tmax median	EXACT	VX
C85493	C70919	Tmax range	RELATED	VX
C85493	C70919	Tmax repeated dose (1st dose)	RELATED	VX
C85493	C70919	Tmax repeated dose (2st dose)	RELATED	VX
C85493	C70919	Tmax single dose (1st dose)	RELATED	VX
C85493	C70919	Tmax(Steady state- Days 14 & 22,combined)	RELATED	VX
C85493	C70919	Tmax(metabolite X)	NARROW	VX
C85493	C70919	Tmax(single dose)	NARROW	VX
C85493	C70919	Tmax1	NARROW	VX
C85493	C70919	Tmax2	NARROW	VX
C85493	C70919	t  max	EXACT	VX
C85493	C70919	t max	EXACT	VX
C85493	C70919	t max (1st dosing)	RELATED	VX
C85493	C70919	t max (2nd dosing)	RELATED	VX
C85493	C70919	t max (brain)	RELATED	VX
C85493	C70919	t max (liver)	RELATED	VX
C85493	C70919	t max (median)	RELATED	VX
C85493	C70919	t max (plasma)	EXACT	VX
C85493	C70919	t max (recovery animals)	RELATED	VX
C85493	C70919	t max 1	RELATED	VX
C85493	C70919	t max after 1st dose	RELATED	VX
C85493	C70919	t max after 2d dose	RELATED	VX
C85493	C70919	t max blood	EXACT	VX
C85493	C70919	t max median	RELATED	VX
C85493	C70919	t max plasma	EXACT	VX
C85493	C70919	t max(mean Day1/Day5)	RELATED	VX
C85493	C70919	t max.1	RELATED	VX
C85493	C70919	t(max)	EXACT	VX
C85493	C70919	tmac	RELATED	VX
C85493	C70919	tmax	EXACT	VX
C85493	C70919	tmax a	NARROW	VX
C85493	C70919	tmax blood	RELATED	VX
C85493	C70919	tmax blood radioactivity	RELATED	VX
C85493	C70919	tmax plasma	RELATED	VX
C85493	C70919	tmax plasma radioactivity	RELATED	VX
C85493	C70919	tmax1	NARROW	VX
C85493	C70919	tmax2	NARROW	VX
C85493	C75913	CL renal	EXACT	VX
C85493	C75913	RENALCL	EXACT	SEND
C85493	C75913	Renal clearance (CLr)	RELATED	VX
C85493	C85542	R-Squared	EXACT	VX
C85493	C85542	R2	EXACT	SEND
C85493	C85553	R2ADJ	EXACT	SEND
C85493	C85564	AU (0-24)	RELATED	VX
C85493	C85564	AUC	RELATED	VX
C85493	C85564	AUC ( 0 - 2 4 h )	RELATED	VX
C85493	C85564	AUC (0-1 day)	RELATED	VX
C85493	C85564	AUC (0-1.5h)	RELATED	VX
C85493	C85564	AUC (0-10h)	NARROW	VX
C85493	C85564	AUC (0-10h) (2x30umol/kg)	NARROW	VX
C85493	C85564	AUC (0-10h) (2x40 umol/kg)	NARROW	VX
C85493	C85564	AUC (0-12)	NARROW	VX
C85493	C85564	AUC (0-12.25h)	RELATED	VX
C85493	C85564	AUC (0-168h)	RELATED	VX
C85493	C85564	AUC (0-16h)	RELATED	VX
C85493	C85564	AUC (0-18)	NARROW	VX
C85493	C85564	AUC (0-23 hr)	NARROW	VX
C85493	C85564	AUC (0-24 h)	NARROW	VX
C85493	C85564	AUC (0-24 h)b.i.d (multiple dose)	RELATED	VX
C85493	C85564	AUC (0-24 hr)	RELATED	VX
C85493	C85564	AUC (0-24)	NARROW	VX
C85493	C85564	AUC (0-24) (SR 121407)	NARROW	VX
C85493	C85564	AUC (0-24) (dose normalised)	NARROW	VX
C85493	C85564	AUC (0-24) in blood	RELATED	VX
C85493	C85564	AUC (0-24) in plasma	RELATED	VX
C85493	C85564	AUC (0-24.5h)	NARROW	VX
C85493	C85564	AUC (0-24h)	NARROW	VX
C85493	C85564	AUC (0-24h) (2x30umol/kg)	NARROW	VX
C85493	C85564	AUC (0-24h) (2x40umol/kg)	NARROW	VX
C85493	C85564	AUC (0-24h) (AZ12326299)	NARROW	VX
C85493	C85564	AUC (0-24h) (recovery animals)	RELATED	VX
C85493	C85564	AUC (0-24hr)	NARROW	VX
C85493	C85564	AUC (0-25)	RELATED	VX
C85493	C85564	AUC (0-25h)	RELATED	VX
C85493	C85564	AUC (0-26h)	NARROW	VX
C85493	C85564	AUC (0-29 day)	RELATED	VX
C85493	C85564	AUC (0-3)	RELATED	VX
C85493	C85564	AUC (0-3h)	RELATED	VX
C85493	C85564	AUC (0-4)	NARROW	VX
C85493	C85564	AUC (0-48)	RELATED	VX
C85493	C85564	AUC (0-48h)	RELATED	VX
C85493	C85564	AUC (0-48h) blood	RELATED	VX
C85493	C85564	AUC (0-48h) plasma	RELATED	VX
C85493	C85564	AUC (0-4h)	NARROW	VX
C85493	C85564	AUC (0-5 day)	RELATED	VX
C85493	C85564	AUC (0-5h)	RELATED	VX
C85493	C85564	AUC (0-5hr)	RELATED	VX
C85493	C85564	AUC (0-6 hr)	RELATED	VX
C85493	C85564	AUC (0-6)	NARROW	VX
C85493	C85564	AUC (0-7)norm	RELATED	VX
C85493	C85564	AUC (0-72) (blood)	RELATED	VX
C85493	C85564	AUC (0-72) (plasma)	RELATED	VX
C85493	C85564	AUC (0-72h)	RELATED	VX
C85493	C85564	AUC (0-7h)	NARROW	VX
C85493	C85564	AUC (0-8 h)	NARROW	VX
C85493	C85564	AUC (0-8)	NARROW	VX
C85493	C85564	AUC (0-8-24h)	RELATED	VX
C85493	C85564	AUC (0-8.25h)	RELATED	VX
C85493	C85564	AUC (0-8h)	NARROW	VX
C85493	C85564	AUC (0-8hr)	RELATED	VX
C85493	C85564	AUC (0-9)	NARROW	VX
C85493	C85564	AUC (0-T last)	RELATED	VX
C85493	C85564	AUC (0-i)	RELATED	VX
C85493	C85564	AUC (0-inf) (single dose)	RELATED	VX
C85493	C85564	AUC (0-last)	RELATED	VX
C85493	C85564	AUC (0-t)	NARROW	VX
C85493	C85564	AUC (0-t) micronised	RELATED	VX
C85493	C85564	AUC (0-t) wet bead milled	RELATED	VX
C85493	C85564	AUC (0-tlast)	RELATED	VX
C85493	C85564	AUC (1st dosing)	RELATED	VX
C85493	C85564	AUC (24h)	RELATED	VX
C85493	C85564	AUC (2nd dosing)	RELATED	VX
C85493	C85564	AUC (8)	RELATED	VX
C85493	C85564	AUC (AZ12326299)	RELATED	VX
C85493	C85564	AUC (ICS 205-930)	RELATED	VX
C85493	C85564	AUC (Metabolite 206-607)	RELATED	VX
C85493	C85564	AUC (Metabolite ICS-5-0H)	RELATED	VX
C85493	C85564	AUC (Metabolite ICS-6-0H)	RELATED	VX
C85493	C85564	AUC (all)	EXACT	VX
C85493	C85564	AUC (days 1 - 5)	RELATED	VX
C85493	C85564	AUC (metabolite X)	RELATED	VX
C85493	C85564	AUC (metabolite x)	RELATED	VX
C85493	C85564	AUC (model dependent analysis)	RELATED	VX
C85493	C85564	AUC (model independent analysis)	RELATED	VX
C85493	C85564	AUC (tot 24h)	RELATED	VX
C85493	C85564	AUC (tot)	RELATED	VX
C85493	C85564	AUC (tot24h)	RELATED	VX
C85493	C85564	AUC (total)	EXACT	VX
C85493	C85564	AUC 0-0.5hr	NARROW	VX
C85493	C85564	AUC 0-2.5h	NARROW	VX
C85493	C85564	AUC 0-24	NARROW	VX
C85493	C85564	AUC 0-24 (SSR-epimer)	NARROW	VX
C85493	C85564	AUC 0-24 (plasma-ultrafiltrate)	RELATED	VX
C85493	C85564	AUC 0-24 h	NARROW	VX
C85493	C85564	AUC 0-24 normalised to a dose of 100 mg/kg	NARROW	VX
C85493	C85564	AUC 0-24.5h	NARROW	VX
C85493	C85564	AUC 0-24h	NARROW	VX
C85493	C85564	AUC 0-24h (AVE8324)	NARROW	VX
C85493	C85564	AUC 0-24h)	NARROW	VX
C85493	C85564	AUC 0-29 days	RELATED	VX
C85493	C85564	AUC 0-4	NARROW	VX
C85493	C85564	AUC 0-48	RELATED	VX
C85493	C85564	AUC 0-4h	NARROW	VX
C85493	C85564	AUC 0-7	NARROW	VX
C85493	C85564	AUC 0-72	NARROW	VX
C85493	C85564	AUC 0-8	NARROW	VX
C85493	C85564	AUC 0-8h	NARROW	VX
C85493	C85564	AUC 0-8h after 1st dose	RELATED	VX
C85493	C85564	AUC 0-8h after first dose	RELATED	VX
C85493	C85564	AUC 0-8h repeated dose (1st dose, 1xdose)	RELATED	VX
C85493	C85564	AUC 0-8h repeated dose (2nd dose, 1xdose)	RELATED	VX
C85493	C85564	AUC 0-8h single dose (1st dose, 1xdose)	RELATED	VX
C85493	C85564	AUC 0-8hours	RELATED	VX
C85493	C85564	AUC 0-96	RELATED	VX
C85493	C85564	AUC 0-N	RELATED	VX
C85493	C85564	AUC 0-last	RELATED	VX
C85493	C85564	AUC 0-t	NARROW	VX
C85493	C85564	AUC 0-tlast	NARROW	VX
C85493	C85564	AUC 12	RELATED	VX
C85493	C85564	AUC 24	NARROW	VX
C85493	C85564	AUC 24 h	RELATED	VX
C85493	C85564	AUC 24h	NARROW	VX
C85493	C85564	AUC 2h	RELATED	VX
C85493	C85564	AUC 8	RELATED	VX
C85493	C85564	AUC a)	RELATED	VX
C85493	C85564	AUC all	EXACT	VX
C85493	C85564	AUC blood	RELATED	VX
C85493	C85564	AUC blood radioactivity	RELATED	VX
C85493	C85564	AUC burst	RELATED	VX
C85493	C85564	AUC finity blood	RELATED	VX
C85493	C85564	AUC finity plasma	RELATED	VX
C85493	C85564	AUC geometric mean	RELATED	VX
C85493	C85564	AUC inf blood	RELATED	VX
C85493	C85564	AUC inf plasma	RELATED	VX
C85493	C85564	AUC last	RELATED	VX
C85493	C85564	AUC last (0-24h)	RELATED	VX
C85493	C85564	AUC last (total)	RELATED	VX
C85493	C85564	AUC log. trapeze	RELATED	VX
C85493	C85564	AUC lung	RELATED	VX
C85493	C85564	AUC ods	RELATED	VX
C85493	C85564	AUC of radioactivity plasma	RELATED	VX
C85493	C85564	AUC of radioactivity, total components detected	RELATED	VX
C85493	C85564	AUC plasma	RELATED	VX
C85493	C85564	AUC plasma radioactivity	RELATED	VX
C85493	C85564	AUC ss	RELATED	VX
C85493	C85564	AUC ss/24	RELATED	VX
C85493	C85564	AUC t	RELATED	VX
C85493	C85564	AUC tlast	RELATED	VX
C85493	C85564	AUC tot	RELATED	VX
C85493	C85564	AUC total	EXACT	VX
C85493	C85564	AUC(-0-12)	NARROW	VX
C85493	C85564	AUC(0-0.583)	RELATED	VX
C85493	C85564	AUC(0-0.5h)	RELATED	VX
C85493	C85564	AUC(0-0.8.25)	RELATED	VX
C85493	C85564	AUC(0-00)	RELATED	VX
C85493	C85564	AUC(0-1.25)	NARROW	VX
C85493	C85564	AUC(0-1.5)	RELATED	VX
C85493	C85564	AUC(0-10)	NARROW	VX
C85493	C85564	AUC(0-12 h)	RELATED	VX
C85493	C85564	AUC(0-12)	NARROW	VX
C85493	C85564	AUC(0-120 h)	NARROW	VX
C85493	C85564	AUC(0-120h)	NARROW	VX
C85493	C85564	AUC(0-12h)	NARROW	VX
C85493	C85564	AUC(0-14)	RELATED	VX
C85493	C85564	AUC(0-16)	RELATED	VX
C85493	C85564	AUC(0-168 h)	RELATED	VX
C85493	C85564	AUC(0-168)	RELATED	VX
C85493	C85564	AUC(0-168h)	RELATED	VX
C85493	C85564	AUC(0-168h) blood	RELATED	VX
C85493	C85564	AUC(0-168h) blood pool	RELATED	VX
C85493	C85564	AUC(0-18h)	NARROW	VX
C85493	C85564	AUC(0-1h)	RELATED	VX
C85493	C85564	AUC(0-2 h)	NARROW	VX
C85493	C85564	AUC(0-2)	RELATED	VX
C85493	C85564	AUC(0-20)	RELATED	VX
C85493	C85564	AUC(0-20.18h)	RELATED	VX
C85493	C85564	AUC(0-21.8h)	RELATED	VX
C85493	C85564	AUC(0-22)	NARROW	VX
C85493	C85564	AUC(0-22h)	RELATED	VX
C85493	C85564	AUC(0-23.2h)	RELATED	VX
C85493	C85564	AUC(0-23h)	RELATED	VX
C85493	C85564	AUC(0-24 h)	NARROW	VX
C85493	C85564	AUC(0-24 h) plasma	RELATED	VX
C85493	C85564	AUC(0-24 h) plasma, lost during sample processing or HPLC	RELATED	VX
C85493	C85564	AUC(0-24 h) plasma, sum of additional trace metabolites (not assigned)	RELATED	VX
C85493	C85564	AUC(0-24 h) plasma, total components detected	RELATED	VX
C85493	C85564	AUC(0-24 h) plasma, total in original sample	RELATED	VX
C85493	C85564	AUC(0-24 h)(metabolite X)	NARROW	VX
C85493	C85564	AUC(0-24 hr)	RELATED	VX
C85493	C85564	AUC(0-24)	NARROW	VX
C85493	C85564	AUC(0-24) (AZ13263197)	NARROW	VX
C85493	C85564	AUC(0-24) (Metabolite CGP 10000)	RELATED	VX
C85493	C85564	AUC(0-24) (Metabolite GP 47680)	RELATED	VX
