CODELIST_ID	TERM_ID	TERM_SYNONYM	SYNONYM_TYPE	SYNONYM_SOURCE
C67154	C64816	Urobilinogen (Urobili.)	EXACT	VX
C67154	C64816	Urobilinogen (sq)	EXACT	VX
C67154	C64816	Urobilinogen negative	NARROW	VX
C67154	C64816	Urobilinogen urinary (strip)	NARROW	VX
C67154	C64816	Urobilinogen(Positive Ames tests)	NARROW	VX
C67154	C64816	Urobilinogen, arb. molc. (Ehrlich, 0-1)	RELATED	VX
C67154	C64816	Urobilinogen, dipstick (UBG)	NARROW	VX
C67154	C64816	Urobilinogene (UBG)	EXACT	VX
C67154	C64816	Urobinogen	RELATED	VX
C67154	C64816	Urobolinogen	RELATED	VX
C67154	C64816	urobilinogen	EXACT	VX
C67154	C64817	VITB12	EXACT	SEND
C67154	C64818	ABSOL. ATYP. LYM	RELATED	VX
C67154	C64818	ABSOL.ATYP LYM	RELATED	VX
C67154	C64818	ATL: Atypical Lymphocytes	EXACT	VX
C67154	C64818	ATL: Atypical lymphocytes	EXACT	VX
C67154	C64818	ATYLMP	EXACT	VX
C67154	C64818	ATYLY (A)	EXACT	VX
C67154	C64818	ATYLY (R)	EXACT	VX
C67154	C64818	ATYLY(A)	EXACT	VX
C67154	C64818	ATYLY(R)	EXACT	VX
C67154	C64818	ATYLYMP	EXACT	VX
C67154	C64818	ATYP	EXACT	VX
C67154	C64818	ATYP LYM	EXACT	VX
C67154	C64818	ATYP LYM (RELATIVE)	EXACT	VX
C67154	C64818	ATYP LYM:ATYPICAL LYMPHOCYTES	EXACT	VX
C67154	C64818	ATYP. LYMPH	EXACT	VX
C67154	C64818	ATYPICAL LYMPHOCYTES	EXACT	VX
C67154	C64818	Abnormal lymphocytes	EXACT	VX
C67154	C64818	Atipical leucocytes	RELATED	VX
C67154	C64818	Atippical lymphocytes	EXACT	VX
C67154	C64818	Attpic.lympho	EXACT	VX
C67154	C64818	Atyp	EXACT	VX
C67154	C64818	Atyp lym	EXACT	VX
C67154	C64818	Atypcal leucocytes (ATYP)	RELATED	VX
C67154	C64818	Atypic cells	NARROW	VX
C67154	C64818	Atypic lymphocytes	EXACT	VX
C67154	C64818	Atypic. Lymphocytes	EXACT	VX
C67154	C64818	Atypic. lympho.	EXACT	VX
C67154	C64818	Atypic. lymphocytes	EXACT	VX
C67154	C64818	Atypical leucocytes	RELATED	VX
C67154	C64818	Atypical leucocytes (ATYP )	EXACT	VX
C67154	C64818	Atypical leucocytes (ATYP)	EXACT	VX
C67154	C64818	Atypical lymphocyte (ATYP. LYMPH)	EXACT	VX
C67154	C64818	Atypical lymphocytes	EXACT	VX
C67154	C64818	Atypical lymphocytes (A-LYMPH)	EXACT	VX
C67154	C64818	Atypical lymphocytes (ATYP.LYM)	EXACT	VX
C67154	C64818	LYMAT	EXACT	SEND
C67154	C64818	Rel.ATYP LYM	RELATED	VX
C67154	C64819	Atypical lymphocytes (ATYP)	EXACT	VX
C67154	C64819	LYMATLE	EXACT	SEND
C67154	C64820	LYMLE	EXACT	SEND
C67154	C64821	MACROCY	EXACT	SEND
C67154	C64821	Macrocytes	EXACT	VX
C67154	C64821	Macrocytos	EXACT	VX
C67154	C64821	Macrocytos.	EXACT	VX
C67154	C64822	MICROCY	EXACT	SEND
C67154	C64823	% MONO	EXACT	VX
C67154	C64823	% Monocyte (MON)	EXACT	VX
C67154	C64823	% Monocyte (MONO)	EXACT	VX
C67154	C64823	% Monocyte (MONm)	RELATED	VX
C67154	C64823	% of Total M	RELATED	VX
C67154	C64823	(B) Lkcs-monocytes (B-Mono)	EXACT	VX
C67154	C64823	(B) Monocytes	NARROW	VX
C67154	C64823	(B)Lkcs-monocytes	NARROW	VX
C67154	C64823	(B)Lkcs-monocytes (B-Mono)	EXACT	VX
C67154	C64823	(B)lkcs-monocytes	NARROW	VX
C67154	C64823	ABS MONO	EXACT	VX
C67154	C64823	ABS. MONO.	EXACT	VX
C67154	C64823	ABS.MONO	EXACT	VX
C67154	C64823	ABS.MONO.	EXACT	VX
C67154	C64823	ABSOL. MONO	EXACT	VX
C67154	C64823	ABSOL.MONO	EXACT	VX
C67154	C64823	ABSOLUTE MONOCYTES	EXACT	VX
C67154	C64823	AMON	RELATED	VX
C67154	C64823	Abs . Mono	EXACT	VX
C67154	C64823	Abs Mono	EXACT	VX
C67154	C64823	Abs monocytes	EXACT	VX
C67154	C64823	Abs. Mono	EXACT	VX
C67154	C64823	Abs. monocyte	EXACT	VX
C67154	C64823	Abs. monocytes	EXACT	VX
C67154	C64823	Abs.Mono	EXACT	VX
C67154	C64823	Absol. Mono	EXACT	VX
C67154	C64823	Absolute monocyte (AMON)	EXACT	VX
C67154	C64823	Absolute monocyte (M)	EXACT	VX
C67154	C64823	Absolute monocyte count	EXACT	VX
C67154	C64823	Absolute monocyte count (MONO)	EXACT	VX
C67154	C64823	Absolute monocyte count (Monos)	RELATED	VX
C67154	C64823	Absolute monocytes	EXACT	VX
C67154	C64823	Absolute monocytes (# MONO)	EXACT	VX
C67154	C64823	Absolute monocytes (AMON)	EXACT	VX
C67154	C64823	Absolute monocytes (Abs M)	RELATED	VX
C67154	C64823	Absolute monocytes (MONO ABS )	EXACT	VX
C67154	C64823	Absolute monocytes (MONO ABS)	EXACT	VX
C67154	C64823	Absolute monocytes (MONO(n))	RELATED	VX
C67154	C64823	Absolute monocytes (MONO)	EXACT	VX
C67154	C64823	Absolute monocytes (MONO_ABS)	RELATED	VX
C67154	C64823	Absolute monocytes (Mono abs)	EXACT	VX
C67154	C64823	Absolute monocytes (Mono)	EXACT	VX
C67154	C64823	Absolute monocytes (mono)	EXACT	VX
C67154	C64823	Absolute monocytes count (MONO)	EXACT	VX
C67154	C64823	Absolute values Monocytes (Abs M)	EXACT	VX
C67154	C64823	DIFF.M	NARROW	VX
C67154	C64823	Diff M	NARROW	VX
C67154	C64823	Diff M: Absolute Monocyte Count	NARROW	VX
C67154	C64823	Lkcs-monocytes	NARROW	VX
C67154	C64823	Lkcs-monocytes (B-Mono)	EXACT	VX
C67154	C64823	Lkcs-monocytes (MONO)	NARROW	VX
C67154	C64823	Lkcs-monocytes (Mono)	EXACT	VX
C67154	C64823	M	EXACT	VX
C67154	C64823	M (%)	EXACT	VX
C67154	C64823	M:Monocytes	EXACT	VX
C67154	C64823	MOC: Monocytes	EXACT	VX
C67154	C64823	MONO	EXACT	VX
C67154	C64823	MONO	EXACT	SEND
C67154	C64823	MONO (A)	EXACT	VX
C67154	C64823	MONO (R)	EXACT	VX
C67154	C64823	MONO (RELATIVE)	RELATED	VX
C67154	C64823	MONO (Relative)	RELATED	VX
C67154	C64823	MONO(A)	EXACT	VX
C67154	C64823	MONO(R)	EXACT	VX
C67154	C64823	MONO.	EXACT	VX
C67154	C64823	MONOCYTE	EXACT	VX
C67154	C64823	MONOCYTES	EXACT	VX
C67154	C64823	MONOS	EXACT	VX
C67154	C64823	Mono	EXACT	VX
C67154	C64823	Mono (Monocytes abs)	EXACT	VX
C67154	C64823	Mono.	EXACT	VX
C67154	C64823	Monocyte	EXACT	VX
C67154	C64823	Monocyte	EXACT	VX
C67154	C64823	Monocyte (% MONO)	EXACT	VX
C67154	C64823	Monocyte (% Mono)	EXACT	VX
C67154	C64823	Monocyte (AMNO)	EXACT	VX
C67154	C64823	Monocyte (M%)	RELATED	VX
C67154	C64823	Monocyte (M)	EXACT	VX
C67154	C64823	Monocyte (M)  relative	RELATED	VX
C67154	C64823	Monocyte (MNO)	EXACT	VX
C67154	C64823	Monocyte (MO)	EXACT	VX
C67154	C64823	Monocyte (MON)	EXACT	VX
C67154	C64823	Monocyte (MONA)	EXACT	VX
C67154	C64823	Monocyte (MONO A)	EXACT	VX
C67154	C64823	Monocyte (MONO)	EXACT	VX
C67154	C64823	Monocyte (MONO.)	EXACT	VX
C67154	C64823	Monocyte (MONO_ABS)	EXACT	VX
C67154	C64823	Monocyte (MPER )	EXACT	VX
C67154	C64823	Monocyte (MPER)	EXACT	VX
C67154	C64823	Monocyte (Mo)	EXACT	VX
C67154	C64823	Monocyte (Mon )	EXACT	VX
C67154	C64823	Monocyte (Mon)	EXACT	VX
C67154	C64823	Monocyte (Mono )	EXACT	VX
C67154	C64823	Monocyte (Mono)	EXACT	VX
C67154	C64823	Monocyte (Mono.)	EXACT	VX
C67154	C64823	Monocyte (WBC-M)	EXACT	VX
C67154	C64823	Monocyte absolute	EXACT	VX
C67154	C64823	Monocyte absolute count	EXACT	VX
C67154	C64823	Monocyte cell count (MONO)	EXACT	VX
C67154	C64823	Monocyte count	EXACT	VX
C67154	C64823	Monocyte count (MONO%)	EXACT	VX
C67154	C64823	Monocyte count (MONO)	EXACT	VX
C67154	C64823	Monocyte count (MONOS)	EXACT	VX
C67154	C64823	Monocyte count (absolute)	EXACT	VX
C67154	C64823	Monocyte count (automatic)	EXACT	VX
C67154	C64823	Monocyte count absolute	EXACT	VX
C67154	C64823	Monocyte count absolute (compared to group 1)	EXACT	VX
C67154	C64823	Monocyte counts	EXACT	VX
C67154	C64823	Monocyte numbers	EXACT	VX
C67154	C64823	Monocyte percent	RELATED	VX
C67154	C64823	Monocyte percentage (MON)	RELATED	VX
C67154	C64823	Monocyte percentage (MONP)	RELATED	VX
C67154	C64823	Monocyte percentage (MPER)	BROAD	VX
C67154	C64823	Monocyte ratio	RELATED	VX
C67154	C64823	Monocyte ratio (Mono)	RELATED	VX
C67154	C64823	Monocyte relative (RMON)	RELATED	VX
C67154	C64823	Monocyte, abs. (MONO)	EXACT	VX
C67154	C64823	Monocyte, absolute	EXACT	VX
C67154	C64823	Monocyte, corrected for normoblasts  (MONmc)	RELATED	VX
C67154	C64823	Monocyte, microscopical examination after staining (MONm)	RELATED	VX
C67154	C64823	Monocyte, microscopical examination after staining and corrected for normoblasts (MONmc)	RELATED	VX
C67154	C64823	Monocyte, percent	RELATED	VX
C67154	C64823	Monocyte, rel. (MONO)	RELATED	VX
C67154	C64823	Monocytes	EXACT	VX
C67154	C64823	Monocytes	EXACT	VX
C67154	C64823	Monocytes  (MONO)	RELATED	VX
C67154	C64823	Monocytes  (MPER)	EXACT	VX
C67154	C64823	Monocytes %	EXACT	VX
C67154	C64823	Monocytes % (M%)	RELATED	VX
C67154	C64823	Monocytes % (M)	RELATED	VX
C67154	C64823	Monocytes % (MONO%)	RELATED	VX
C67154	C64823	Monocytes % (Mono)	RELATED	VX
C67154	C64823	Monocytes (% MONO)	RELATED	VX
C67154	C64823	Monocytes (%)	EXACT	VX
C67154	C64823	Monocytes (%MONO)	RELATED	VX
C67154	C64823	Monocytes (ABS MONO)	EXACT	VX
C67154	C64823	Monocytes (AMNO)	EXACT	VX
C67154	C64823	Monocytes (AMON)	EXACT	VX
C67154	C64823	Monocytes (AMONO)	NARROW	VX
C67154	C64823	Monocytes (Abs.)	EXACT	VX
C67154	C64823	Monocytes (B-Mono)	EXACT	VX
C67154	C64823	Monocytes (Differential M)	NARROW	VX
C67154	C64823	Monocytes (M Abs)	EXACT	VX
C67154	C64823	Monocytes (M%)	RELATED	VX
C67154	C64823	Monocytes (M(%))	RELATED	VX
C67154	C64823	Monocytes (M)	EXACT	VX
C67154	C64823	Monocytes (M) BD	EXACT	VX
C67154	C64823	Monocytes (M.)	EXACT	VX
C67154	C64823	Monocytes (M.abs.)	EXACT	VX
C67154	C64823	Monocytes (MC)	EXACT	VX
C67154	C64823	Monocytes (MNO)	EXACT	VX
C67154	C64823	Monocytes (MO)	EXACT	VX
C67154	C64823	Monocytes (MON%)	RELATED	VX
C67154	C64823	Monocytes (MON)	EXACT	VX
C67154	C64823	Monocytes (MONA)	EXACT	VX
C67154	C64823	Monocytes (MONO A)	EXACT	VX
C67154	C64823	Monocytes (MONO AB)	EXACT	VX
C67154	C64823	Monocytes (MONO%)	RELATED	VX
C67154	C64823	Monocytes (MONO)	EXACT	VX
C67154	C64823	Monocytes (MONO) (post-surgery)	NARROW	VX
C67154	C64823	Monocytes (MONO) (pre-surgery)	NARROW	VX
C67154	C64823	Monocytes (MONO.)	EXACT	VX
C67154	C64823	Monocytes (MONOS)	EXACT	VX
C67154	C64823	Monocytes (MONO_PCT)	EXACT	VX
C67154	C64823	Monocytes (MONP)	EXACT	VX
C67154	C64823	Monocytes (MONm)	EXACT	VX
C67154	C64823	Monocytes (MPER)	EXACT	VX
C67154	C64823	Monocytes (Mo)	EXACT	VX
C67154	C64823	Monocytes (Mo.)	EXACT	VX
C67154	C64823	Monocytes (Mon)	EXACT	VX
C67154	C64823	Monocytes (Mono)	EXACT	VX
C67154	C64823	Monocytes (Mono),	EXACT	VX
C67154	C64823	Monocytes (Monos)	EXACT	VX
C67154	C64823	Monocytes (PM)	EXACT	VX
C67154	C64823	Monocytes (TMON)	NARROW	VX
C67154	C64823	Monocytes (abs)	EXACT	VX
C67154	C64823	Monocytes (abs.)	EXACT	VX
C67154	C64823	Monocytes (abs.) (M.Abs.)	EXACT	VX
C67154	C64823	Monocytes (absolute)	EXACT	VX
C67154	C64823	Monocytes (microscopical counting after staining) (MONm)	RELATED	VX
C67154	C64823	Monocytes (microscopical counting after staining) (MONmc)	RELATED	VX
C67154	C64823	Monocytes (relative)	RELATED	VX
C67154	C64823	Monocytes M	RELATED	VX
C67154	C64823	Monocytes MONO	EXACT	VX
C67154	C64823	Monocytes Percent (M)	RELATED	VX
C67154	C64823	Monocytes Percent (MON%)	RELATED	VX
C67154	C64823	Monocytes abs	EXACT	VX
C67154	C64823	Monocytes abs (ABMONO)	EXACT	VX
C67154	C64823	Monocytes abs (MONO)	EXACT	VX
C67154	C64823	Monocytes abs (Mono)	EXACT	VX
C67154	C64823	Monocytes abs.	EXACT	VX
C67154	C64823	Monocytes abs. (Mono)	EXACT	VX
C67154	C64823	Monocytes absolute	EXACT	VX
C67154	C64823	Monocytes absolute (MONO)	EXACT	VX
C67154	C64823	Monocytes absolute (Mona)	EXACT	VX
C67154	C64823	Monocytes absolute (Mono. A)	EXACT	VX
C67154	C64823	Monocytes count	EXACT	VX
C67154	C64823	Monocytes percent	RELATED	VX
C67154	C64823	Monocytes percent (M)	RELATED	VX
C67154	C64823	Monocytes percent (MON%)	RELATED	VX
C67154	C64823	Monocytes percent (MON)	RELATED	VX
C67154	C64823	Monocytes percent (MONO)	RELATED	VX
C67154	C64823	Monocytes percent (Monp)	RELATED	VX
C67154	C64823	Monocytes rel. (Mono)	RELATED	VX
C67154	C64823	Monocytes relative	RELATED	VX
C67154	C64823	Monocytes relative (M)	RELATED	VX
C67154	C64823	Monocytes total	EXACT	VX
C67154	C64823	Monocytes(B-Mono)	EXACT	VX
C67154	C64823	Monocytes(M)	RELATED	VX
C67154	C64823	Monocytes(MONO)	RELATED	VX
C67154	C64823	Monocytes, absolute	EXACT	VX
C67154	C64823	Monocytes, absolute (MO)	EXACT	VX
C67154	C64823	Monocytes, absolute (MONO)	EXACT	VX
C67154	C64823	Monocytescytes	EXACT	VX
C67154	C64823	Monocytis	EXACT	VX
C67154	C64823	Number of monocytes	EXACT	VX
C67154	C64823	PMON	NARROW	VX
C67154	C64823	REL.MONO.	RELATED	VX
C67154	C64823	Rel. MONO	RELATED	VX
C67154	C64823	Rel.MONO	RELATED	VX
C67154	C64823	Relative monocytes	RELATED	VX
C67154	C64823	Total monocytes (TMON)	EXACT	VX
C67154	C64823	WBC differential (monocyte)	RELATED	VX
C67154	C64823	mono	EXACT	VX
C67154	C64824	MONOLE	EXACT	SEND
C67154	C64825	MYBLALE	EXACT	SEND
C67154	C64826	MYCYLE	EXACT	SEND
C67154	C64827	NEUTLE	EXACT	SEND
C67154	C64827	Neutrophilic leukocyte (Neut)	NARROW	VX
C67154	C64828	(B) Ercs-reticulocytes (B-Rtc)	NARROW	VX
C67154	C64828	(B)Ercs-reticulocytes	NARROW	VX
C67154	C64828	(B)Ercs-reticulocytes, numfr., (B-Rtc)	NARROW	VX
C67154	C64828	(B)ercs-reticulocytes	NARROW	VX
C67154	C64828	(b)ercs-reticulocytes (B-Rtc)	NARROW	VX
C67154	C64828	Ercs-reticulocytes	NARROW	VX
C67154	C64828	Ercs-reticulocytes (B-Rtc)	NARROW	VX
C67154	C64828	Erys-reticulocytes, parfr.	NARROW	VX
C67154	C64828	RETIRBC	EXACT	SEND
C67154	C64828	Reticulocytes per 100 erythrocytes (R)	NARROW	VX
C67154	C64829	PRLYMLE	EXACT	SEND
C67154	C64830	% BAND	EXACT	VX
C67154	C64830	(B) Lkcs-neutrophilocytes (non-segmented) (B-Band)	EXACT	VX
C67154	C64830	(B)Lkcs-neutrophilocytes (non-segmented) (B-Band)	EXACT	VX
C67154	C64830	(B)Lkcs-neutrophils (non-segmented)	EXACT	VX
C67154	C64830	(B)Lkcs-neutrophils (non-segmented) (B-Band)	EXACT	VX
C67154	C64830	(B)lkcs-neutrophils (non-segmented)	EXACT	VX
C67154	C64830	ABS.BAND	EXACT	VX
C67154	C64830	ABSOL. NON-SEG N	RELATED	VX
C67154	C64830	ABSOL.BANDS	RELATED	VX
C67154	C64830	Abs . Band	EXACT	VX
C67154	C64830	Abs Band	EXACT	VX
C67154	C64830	Abs. Band	EXACT	VX
C67154	C64830	Abs.Band	EXACT	VX
C67154	C64830	Absolute  neutrophils band count	EXACT	VX
C67154	C64830	BAND	EXACT	VX
C67154	C64830	BAND (A)	EXACT	VX
C67154	C64830	BAND (ABS)	RELATED	VX
C67154	C64830	BAND (R)	EXACT	VX
C67154	C64830	BAND (REL)	RELATED	VX
C67154	C64830	BAND NEUTROPHILS	EXACT	VX
C67154	C64830	BAND(A)	RELATED	VX
C67154	C64830	BAND(R)	RELATED	VX
C67154	C64830	BAND-NEUT.	EXACT	VX
C67154	C64830	BAND.	EXACT	VX
C67154	C64830	BANDS	EXACT	VX
C67154	C64830	BANDS (RELATIVE)	RELATED	VX
C67154	C64830	BANDS (Relative)	RELATED	VX
C67154	C64830	BANDS:NON-SEGMENTED NEUTROPHILS	EXACT	VX
C67154	C64830	Band	EXACT	VX
C67154	C64830	Band (ABND)	RELATED	VX
C67154	C64830	Band (BND)	RELATED	VX
C67154	C64830	Band (immature) neutrophils	NARROW	VX
C67154	C64830	Band Cells	EXACT	VX
C67154	C64830	Band Cells (BD)	EXACT	VX
C67154	C64830	Band Neutro	EXACT	VX
C67154	C64830	Band Neutrophil	EXACT	VX
C67154	C64830	Band Neutrophil (BAND)	EXACT	VX
C67154	C64830	Band cell (Band)	EXACT	VX
C67154	C64830	Band cells	EXACT	VX
C67154	C64830	Band cells (BAND)	EXACT	VX
C67154	C64830	Band cells (BAND-CE)	EXACT	VX
C67154	C64830	Band cells (Band)	EXACT	VX
C67154	C64830	Band cells (neutrophils unless specified) (BAND)	EXACT	VX
C67154	C64830	Band neutrolphils (STAB BAND)	RELATED	VX
C67154	C64830	Band neutrophil	EXACT	VX
C67154	C64830	Band neutrophil  (BAND)	EXACT	VX
C67154	C64830	Band neutrophil (BAND)	EXACT	VX
C67154	C64830	Band neutrophil (BAND.)	EXACT	VX
C67154	C64830	Band neutrophil (Band)	EXACT	VX
C67154	C64830	Band neutrophil (NEUT NSEG)	EXACT	VX
C67154	C64830	Band neutrophil (Neut. nseg)	EXACT	VX
C67154	C64830	Band neutrophil (SEG.)	EXACT	VX
C67154	C64830	Band neutrophil count (N-BAND)	RELATED	VX
C67154	C64830	Band neutrophil, abs. (BAND)	EXACT	VX
C67154	C64830	Band neutrophil, rel. (BAND)	RELATED	VX
C67154	C64830	Band neutrophils	EXACT	VX
C67154	C64830	Band neutrophils	EXACT	VX
C67154	C64830	Band neutrophils % (Band)	EXACT	VX
C67154	C64830	Band neutrophils (BAND N)	EXACT	VX
C67154	C64830	Band neutrophils (BAND)	EXACT	VX
C67154	C64830	Band neutrophils (BAND.)	EXACT	VX
C67154	C64830	Band neutrophils (BNeu)	EXACT	VX
C67154	C64830	Band neutrophils (Band N)	EXACT	VX
C67154	C64830	Band neutrophils (Band)	EXACT	VX
C67154	C64830	Band neutrophils (NEUT NSEG)	EXACT	VX
C67154	C64830	Band neutrophils (NON-SEGD NEUTRO.)	EXACT	VX
C67154	C64830	Band neutrophils (NON-SEGD NEUTROPHILS)	EXACT	VX
C67154	C64830	Band neutrophils (STAB BAND)	EXACT	VX
C67154	C64830	Band neutrophils (STAB)	EXACT	VX
C67154	C64830	Band neutrophils (STAB/BAND)	EXACT	VX
C67154	C64830	Band neutrophils (absolute)	RELATED	VX
C67154	C64830	Band neutrophils (relative)	RELATED	VX
C67154	C64830	Band neutrophils, absolute (BAND)	EXACT	VX
C67154	C64830	Band neutrophlls	EXACT	VX
C67154	C64830	Band-cells	EXACT	VX
C67154	C64830	Band-nucleated WBC	RELATED	VX
C67154	C64830	Band.	EXACT	VX
C67154	C64830	Banded neutrophils (BAND)	EXACT	VX
C67154	C64830	Banded neutrophils type 1	NARROW	VX
C67154	C64830	Banded neutrophils type 1 (BN1)	NARROW	VX
C67154	C64830	Banded neutrophils type 2	NARROW	VX
C67154	C64830	Banded neutrophils type 2 (BN2)	NARROW	VX
C67154	C64830	Bands	EXACT	VX
C67154	C64830	Juv. plus band	BROAD	VX
C67154	C64830	N-Stab	EXACT	VX
C67154	C64830	NEB: Band Neutrophils	EXACT	VX
C67154	C64830	NEB: Band neutrophils	EXACT	VX
C67154	C64830	NEUTB	EXACT	SEND
C67154	C64830	NON-SEGD NEUTRO	EXACT	VX
C67154	C64830	NON-SEGD NEUTRO.	EXACT	VX
C67154	C64830	Neutro (Band)	EXACT	VX
C67154	C64830	Neutro. (Band.)	EXACT	VX
C67154	C64830	Neutroph. band cell (N. band c.)	RELATED	VX
C67154	C64830	Neutrophil granulocytes (non-segmented)BAND	EXACT	VX
C67154	C64830	Neutrophil granulocytes, band	EXACT	VX
C67154	C64830	Neutrophil granulocytes, stab	EXACT	VX
C67154	C64830	Neutrophil granulocytes, stab (N St)	EXACT	VX
C67154	C64830	Neutrophil, band type	EXACT	VX
C67154	C64830	Neutrophile/Stab cells	RELATED	VX
C67154	C64830	Neutrophiles (non-segmented) (B-Band)	EXACT	VX
C67154	C64830	Neutrophiles non-segmented (Band)	EXACT	VX
C67154	C64830	Neutrophilic band cell (N.Band C.)	RELATED	VX
C67154	C64830	Neutrophilic band cells	EXACT	VX
C67154	C64830	Neutrophilocytes (non-segmented	EXACT	VX
C67154	C64830	Neutrophilocytes (non-segmented)	EXACT	VX
C67154	C64830	Neutrophils (Band)	EXACT	VX
C67154	C64830	Neutrophils (STAB BAND)	EXACT	VX
C67154	C64830	Neutrophils (STABBAND%)	RELATED	VX
C67154	C64830	Neutrophils (STABBAND)	EXACT	VX
C67154	C64830	Neutrophils (band cells)	EXACT	VX
C67154	C64830	Neutrophils (non-segmented) (B-Band)	EXACT	VX
C67154	C64830	Neutrophils band	EXACT	VX
C67154	C64830	Neutrophils band (NEUT NSEG)	EXACT	VX
C67154	C64830	Neutrophils band absolute (NEUT NSEG)	RELATED	VX
C67154	C64830	Neutrophils juvenile and band	BROAD	VX
C67154	C64830	Neutrophils non-segmented (Band)	EXACT	VX
C67154	C64830	Neutrophils, non-segmented (B-Band)	EXACT	VX
C67154	C64830	Non seg	NARROW	VX
C67154	C64830	Non segmented heterophils	EXACT	VX
C67154	C64830	Non-Segm. heterophils	EXACT	VX
C67154	C64830	Non-Segm.heterophils	EXACT	VX
C67154	C64830	Non-Segmented heterophils	EXACT	VX
C67154	C64830	Non-segd neutro	EXACT	VX
C67154	C64830	Non-segd neutro.	EXACT	VX
C67154	C64830	Non-segm.heterophils	EXACT	VX
C67154	C64830	Non-segmented heterophils	EXACT	VX
C67154	C64830	Non-segmented neutriphils	EXACT	VX
C67154	C64830	Non-segmented neutrophiles	RELATED	VX
C67154	C64830	Non-segmented neutrophils	EXACT	VX
C67154	C64830	Non-segmented neutrophils (JUV)	EXACT	VX
C67154	C64830	Non-segmented neutrophils (JUV.MYEL)	RELATED	VX
C67154	C64830	Non-segmented neutrophils (NEUT NSEG)	RELATED	VX
C67154	C64830	Non-segmented neutrophils (NEUT.NON-SEG.)	EXACT	VX
C67154	C64830	Non-segmented neutrophils (NSNE)	EXACT	VX
C67154	C64830	Nonsegmented neutrophils (NSEG_PCT)	EXACT	VX
C67154	C64830	REL.BAND	RELATED	VX
C67154	C64830	Rel.BANDS	RELATED	VX
C67154	C64830	SEG BAND	EXACT	VX
C67154	C64830	SEG. BAND	EXACT	VX
C67154	C64830	STAB BAND	EXACT	VX
C67154	C64830	Seg. Band	EXACT	VX
C67154	C64830	Stab	EXACT	VX
C67154	C64830	Stab cells	EXACT	VX
C67154	C64830	Stab cells (STAB BAND)	EXACT	VX
C67154	C64830	Stab cells (STAB)	EXACT	VX
C67154	C64830	Stab cells (STAB/NONSEG./BAND)	EXACT	VX
C67154	C64830	Stab neutrophil (N-sta)	EXACT	VX
C67154	C64830	Stab neutrophil (Stab)	EXACT	VX
C67154	C64830	Stab neutrophils	EXACT	VX
C67154	C64830	Stab.	EXACT	VX
C67154	C64831	N-stab-form neutrophilic leukocyte ratio (N-Stab)	NARROW	VX
C67154	C64831	NEUTBLE	EXACT	SEND
C67154	C64831	Number of stab-form neutrophilic leukocytes	NARROW	VX
C67154	C64831	Number of stab-form neutrophilic leukocytes (N-Stab)	NARROW	VX
C67154	C64831	Stab-form neutrophilic leukocyte ratio	NARROW	VX
C67154	C64831	Stab-form neutrophilic leukocytes ratio	NARROW	VX
C67154	C64831	Stab-form neutrophilic luecocytes	NARROW	VX
C67154	C64832	Mean specific gravity	RELATED	VX
C67154	C64832	S. Grav.	EXACT	VX
C67154	C64832	S. gravity	NARROW	VX
C67154	C64832	SGR: Specific Gravity	EXACT	VX
C67154	C64832	SGR: Specific gravity	EXACT	VX
C67154	C64832	SP GR	EXACT	VX
C67154	C64832	SP GR:Specific Gravity	EXACT	VX
C67154	C64832	SP GR:Specific gravity	EXACT	VX
C67154	C64832	SP GRAV	EXACT	VX
C67154	C64832	SP.GRAV	EXACT	VX
C67154	C64832	SPEC GRAV	EXACT	VX
C67154	C64832	SPECIFIC GRAVITY	EXACT	VX
C67154	C64832	SPGRAV	EXACT	SEND
C67154	C64832	SP_GR	EXACT	VX
C67154	C64832	Sp grav	EXACT	VX
C67154	C64832	Sp. gravity	EXACT	VX
C67154	C64832	Sp.gravity	EXACT	VX
C67154	C64832	SpGrav-U	NARROW	VX
C67154	C64832	Spasific gravity (SG)	RELATED	VX
C67154	C64832	Spec. Grav.	EXACT	VX
C67154	C64832	Spec. grav.	EXACT	VX
C67154	C64832	Spec. gravity	EXACT	VX
C67154	C64832	Specific Gravity	EXACT	VX
C67154	C64832	Specific Gravity (S.G.)	EXACT	VX
C67154	C64832	Specific g.	EXACT	VX
C67154	C64832	Specific grafity	EXACT	VX
C67154	C64832	Specific gravity	EXACT	VX
C67154	C64832	Specific gravity (DENSITY)	EXACT	VX
C67154	C64832	Specific gravity (DSG)	EXACT	VX
C67154	C64832	Specific gravity (Density)	EXACT	VX
C67154	C64832	Specific gravity (Grav)	EXACT	VX
C67154	C64832	Specific gravity (S.G)	EXACT	VX
C67154	C64832	Specific gravity (S.G.)	EXACT	VX
C67154	C64832	Specific gravity (SG	EXACT	VX
C67154	C64832	Specific gravity (SG)	EXACT	VX
C67154	C64832	Specific gravity (SGRF)	EXACT	VX
C67154	C64832	Specific gravity (SP CR)	EXACT	VX
C67154	C64832	Specific gravity (SP GR)	EXACT	VX
C67154	C64832	Specific gravity (SP GRAV)	EXACT	VX
C67154	C64832	Specific gravity (SP. GRAV)	EXACT	VX
C67154	C64832	Specific gravity (SP.GR)	EXACT	VX
C67154	C64832	Specific gravity (SP.GRAV)	EXACT	VX
C67154	C64832	Specific gravity (SP.GRAV.)	EXACT	VX
C67154	C64832	Specific gravity (SPEC GRAV)	EXACT	VX
