CODELIST_ID	TERM_ID	TERM_NAME	TERM_DEFINITION
C67154	C120639	Lactoferrin Antibody	A measurement of the lactoferrin antibody in a biological specimen.
C67154	C120640	Lysozyme	A measurement of lysozyme in a biological specimen.
C67154	C120641	Monocytoid Cells/Leukocytes	A relative measurement (ratio or percentage) of the monocytoid cells to leukocytes in a biological specimen.
C67154	C120642	Neutrophils Band Form/ Neutrophils	A relative measurement (ratio or percentage) of banded neutrophils to total neutrophils in a biological specimen.
C67154	C120643	Neutrophils, Segmented/Neutrophils	A relative measurement (ratio or percentage) of segmented neutrophils to total neutrophils in a biological specimen.
C67154	C120644	Non-HDL Cholesterol/HDL Cholesterol	A relative measurement (ratio or percentage) of non-high density lipoprotein cholesterol to high density lipoprotein cholesterol in a biological specimen.
C67154	C120645	N-telopeptide/Creatinine	A relative measurement (ratio or percentage) of the N-telopeptide to creatinine in a biological specimen.
C67154	C120646	Proliferating Cell Nuclear Antigen	A measurement of the proliferating cell nuclear antigen in a biological specimen.
C67154	C120647	Proprotein Convertase Subtilisin/Kexin 9	A measurement of the proprotein convertase subtilisin/kexin type 9 in a biological specimen.
C67154	C120648	Porphyrin	A measurement of the total porphyrin in a biological specimen.
C67154	C120649	Proteinase 3 Antibody	A measurement of the proteinase 3 antibody in a biological specimen.
C67154	C120650	Soluble P-Selectin	A measurement of the soluble P-selectin in a biological specimen.
C67154	C120651	P100 Polymyositis-scleroderma Autoag Ab	A measurement of the p100 polymyositis-scleroderma overlap syndrome-associated autoantigen antibody in a biological specimen.
C67154	C120652	Rheumatoid Factor Antibody IgA	A measurement of the rheumatoid factor IgA antibody in a biological specimen.
C67154	C120653	Rheumatoid Factor Antibody IgG	A measurement of the rheumatoid factor IgG antibody in a biological specimen.
C67154	C120654	Rheumatoid Factor Antibody IgM	A measurement of the rheumatoid factor IgM antibody in a biological specimen.
C67154	C120655	RLP Cholesterol	A measurement of the cholesterol remnant-like particles in a biological specimen.
C67154	C120656	Remnant Lipoprotein	A measurement of the remnant lipoproteins in a biological specimen.
C67154	C120657	Ribonucleoprotein-70 Antibody	A measurement of the small nuclear ribonucleoprotein 70 antibody in a biological specimen.
C67154	C120658	Ribonucleoprotein Smith Complex Antibody	A measurement of the ribonucleoprotein Smith complex antibody in a biological specimen.
C67154	C120659	Ribosomal P Protein Antibody	A measurement of the total ribosomal P protein antibody in a biological specimen.
C67154	C120660	Squamous Cell Carcinoma Antigen	A measurement of the squamous cell carcinoma antigen in a biological specimen.
C67154	C120661	Sjogrens SS-A52 Antibody	A measurement of the Sjogrens SS-A52 antibody in a biological specimen.
C67154	C120662	Sjogrens SS-A60 Antibody	A measurement of the Sjogrens SS-A60 antibody in a biological specimen.
C67154	C120663	Type II Secretory Phospholipase A2	A measurement of the type II secretory phospholipase A2 in a biological specimen.
C67154	C120664	Thyroxine, Free, Indirect	An indirect measurement of the free thyroxine in a biological specimen.
C67154	C120665	Thymidine Kinase	A measurement of the thymidine kinase in a biological specimen.
C67154	C120666	Tumor Necrosis Factor Receptor 1	A measurement of the tumor necrosis factor receptor 1 (CD120a) in a biological specimen.
C67154	C120667	VLDL Cholesterol Subtype 1	A measurement of the very low density lipoprotein cholesterol subtype 1 in a biological specimen.
C67154	C120668	VLDL Cholesterol Subtype 2	A measurement of the very low density lipoprotein cholesterol subtype 2 in a biological specimen.
C67154	C120669	VLDL Cholesterol Subtype 3	A measurement of the very low density lipoprotein cholesterol subtype 3 in a biological specimen.
C67154	C121182	LDL Cholesterol/HDL Cholesterol	A relative measurement (ratio or percentage) of the low density lipoprotein cholesterol to high density lipoprotein cholesterol in a biological specimen.
C67154	C121183	Triglycerides/HDL Cholesterol	A relative measurement (ratio or percentage) of the triglycerides to high density lipoprotein cholesterol in a biological specimen.
C67154	C122091	Alanine	A measurement of the alanine in a biological specimen.
C67154	C122092	Glycated Albumin	A measurement of the glycated albumin present in a biological specimen.
C67154	C122093	Antinuclear IgG Antibody	A measurement of the antinuclear IgG antibody in a biological specimen.
C67154	C122094	Alpha-2 Antiplasmin Activity	A measurement of the alpha-2 antiplasmin activity in a biological specimen.
C67154	C122095	Arginine	A measurement of the arginine in a biological specimen.
C67154	C122096	Asparagine	A measurement of the asparagine in a biological specimen.
C67154	C122097	Aspartic Acid	A measurement of the aspartic acid in a biological specimen.
C67154	C122098	Borrelia burgdorferi Antibody	A measurement of the total Borrelia burgdorferi antibody in a biological specimen.
C67154	C122099	Borrelia burgdorferi IgA Antibody	A measurement of the Borrelia burgdorferi IgA antibody in a biological specimen.
C67154	C122100	Borrelia burgdorferi IgG Antibody	A measurement of the Borrelia burgdorferi IgG antibody in a biological specimen.
C67154	C122101	Borrelia burgdorferi IgM Antibody	A measurement of the Borrelia burgdorferi IgM antibody in a biological specimen.
C67154	C122102	Beta-defensin 2	A measurement of the beta-defensin 2 in a biological specimen.
C67154	C122103	C-C Chemokine Receptor Type 5	A measurement of the CCR5, chemokine (C-C motif) receptor type 5, in a biological specimen.
C67154	C122104	CD161a/Lymphocytes	A relative measurement (ratio or percentage) of CD161a expressing cells to all lymphocytes in a biological specimen.
C67154	C122105	CD161/Lymphocytes	A relative measurement (ratio or percentage) of CD161 expressing cells to all lymphocytes in a biological specimen.
C67154	C122106	CD45/Lymphocytes	A relative measurement (ratio or percentage) of CD45 expressing cells to all lymphocytes in a biological specimen.
C67154	C122107	CD45RA/Lymphocytes	A relative measurement (ratio or percentage) of CD45RA expressing cells to all lymphocytes in a biological specimen.
C67154	C122108	Chromogranin A	A measurement of the chromogranin A in a biological specimen.
C67154	C122109	Citrulline	A measurement of the citrulline in a biological specimen.
C67154	C122110	Citrate/Creatinine	A relative measurement (ratio or percentage) of the citrate to creatinine in a biological specimen.
C67154	C122111	Centromere IgG Antibody	A measurement of the centromere IgG antibody in a biological specimen.
C67154	C122112	Cardiolipin IgA Antibody	A measurement of the cardiolipin IgA antibody in a biological specimen.
C67154	C122113	Type II Collagen C-Telopeptides/Creat	A relative measurement (ratio or percentage) of the type II collagen C-telopeptides to creatinine in a biological specimen.
C67154	C122114	Desmoglein 1 Antibody	A measurement of the desmoglein 1 antibody in a biological specimen.
C67154	C122115	Desmoglein 3 Antibody	A measurement of the desmoglein 3 antibody in a biological specimen.
C67154	C122116	Epstein-Barr Early D Antigen IgG Ab	A measurement of the Epstein-Barr early diffuse antigen IgG antibody in a biological specimen.
C67154	C122117	von Willebrand Factor Activity	A measurement of the biological activity of von Willebrand factor in a biological specimen.
C67154	C122118	Factor X Activity	A measurement of the factor X activity in a biological specimen.
C67154	C122119	Fractional Magnesium Excretion	A measurement of the fractional excretion of magnesium that is computed based upon the concentrations of magnesium and creatinine in both blood and urine.
C67154	C122120	Fluoride	A measurement of the fluoride in a biological specimen.
C67154	C122121	Glutamine	A measurement of the glutamine in a biological specimen.
C67154	C122122	Glycine	A measurement of the glycine in a biological specimen.
C67154	C122123	Hemoglobin S	A measurement of the hemoglobin S in a biological specimen.
C67154	C122124	Histidine	A measurement of the histidine in a biological specimen.
C67154	C122125	HTLV-1/2 Antibody	A measurement of the antibody reaction of a biological specimen to either the HTLV-1 or HTLV-2 virus.
C67154	C122126	Islet Cell Cytoplasmic IgG Antibody	A measurement of the islet cell cytoplasmic IgG antibody in a biological specimen.
C67154	C122127	Immunoglobulin G Subclass 1	A measurement of the immunoglobulin G subclass 1 in a biological specimen.
C67154	C122128	Immunoglobulin G Subclass 2	A measurement of the immunoglobulin G subclass 2 in a biological specimen.
C67154	C122129	Immunoglobulin G Subclass 3	A measurement of the immunoglobulin G subclass 3 in a biological specimen.
C67154	C122130	Immunoglobulin G Subclass 4	A measurement of the immunoglobulin G subclass 4 in a biological specimen.
C67154	C122131	Interleukin 1 Alpha	A measurement of interleukin 1 alpha in a biological specimen.
C67154	C122132	Leucine Aminopeptidase	A measurement of the total leucine aminopeptidase present in a biological specimen.
C67154	C122133	Leucine	A measurement of the leucine in a biological specimen.
C67154	C122134	Lysine	A measurement of the lysine in a biological specimen.
C67154	C122135	Myelin Basic Protein	A measurement of the myelin basic protein in a biological specimen.
C67154	C122136	Mumps Virus IgG Antibody	A measurement of the mumps virus IgG antibody in a biological specimen.
C67154	C122137	Sodium/Potassium	A relative measurement (ratio or percentage) of the sodium to potassium in a biological specimen.
C67154	C122138	Normetanephrine	A measurement of the normetanephrine in a biological specimen.
C67154	C122139	Oligoclonal Bands	A measurement of the oligoclonal bands in a biological specimen.
C67154	C122140	Ornithine	A measurement of the ornithine in a biological specimen.
C67154	C122141	Proline	A measurement of the proline in a biological specimen.
C67154	C122142	Protein S, Free	A measurement of the unbound protein S in a biological specimen.
C67154	C122143	Phosphatidylserine IgA Antibody	A measurement of the phosphatidylserine IgA antibody in a biological specimen.
C67154	C122144	Phosphatidylserine IgG Antibody	A measurement of the phosphatidylserine IgG antibody in a biological specimen.
C67154	C122145	Phosphatidylserine IgM Antibody	A measurement of the phosphatidylserine IgM antibody in a biological specimen.
C67154	C122146	Reactive Oxygen Metabolite	A measurement of the reactive oxygen metabolite in a biological specimen.
C67154	C122147	RNA Polymerase III IgG Antibody	A measurement of the RNA polymerase III IgG antibody in a biological specimen.
C67154	C122148	Scl-70 IgG Antibody	A measurement of the Scl-70 IgG antibody in a biological specimen.
C67154	C122149	Serine	A measurement of the serine in a biological specimen.
C67154	C122150	Soluble Liver Antigen IgG Antibody	A measurement of the soluble liver antigen IgG antibody in a biological specimen.
C67154	C122151	Smooth Muscle IgG Antibody	A measurement of the smooth muscle IgG antibody in a biological specimen.
C67154	C122152	Streptococcus pneumoniae Antigen	A measurement of the Streptococcus pneumoniae antigen in a biological specimen.
C67154	C122153	Sulfate	A measurement of the sulfate in a biological specimen.
C67154	C122154	Taurine	A measurement of the taurine in a biological specimen.
C67154	C122155	Transforming Growth Factor Beta	A measurement of the total transforming growth factor beta in a biological specimen.
C67154	C122156	Threonine	A measurement of the threonine in a biological specimen.
C67154	C122157	T-Lymphocytes	A measurement of the total thymocyte-derived lymphocytes in a biological specimen.
C67154	C122158	Thyrotropin Receptor Antibody	A measurement of the thyrotropin receptor antibody in a biological specimen.
C67154	C122159	Tyrosine	A measurement of the tyrosine in a biological specimen.
C67154	C122160	Valine	A measurement of the valine in a biological specimen.
C67154	C122238	Methionine	A measurement of the methionine in a biological specimen.
C67154	C123455	Beta-cell Function	A measurement of the beta cell function (insulin production and secretion) in a biological specimen.
C67154	C123458	Insulin Resistance	A measurement of the insulin resistance (a cell's inability to respond to insulin) in a biological specimen.
C67154	C123459	Insulin Sensitivity	A measurement of the insulin sensitivity (cells are stimulated by lower than normal insulin levels) in a biological specimen.
C67154	C123460	Macrophages/Leukocytes	A relative measurement (ratio or percentage) of the macrophages to leukocytes in a biological specimen.
C67154	C16790	Mixed Lymphocyte Reaction	A measurement of the histocompatibility at the HL-A locus between two populations of lymphocytes taken from two separate individuals.
C67154	C17634	Prostate Specific Antigen	A measurement of the prostate specific antigen in a biological specimen.
C67154	C200000	Unassigned	Laboratory test has not yet been assigned.
C67154	C200001	Unknown	Laboratory test is unknown.
C67154	C25377	Specimen Appearance	The outward or visible aspect of a specimen.
C67154	C25747	Creatinine Clearance	A measurement of the volume of serum or plasma that would be cleared of creatinine by excretion of urine for a specified unit of time (e.g. one minute).
C67154	C38037	Bilirubin	A measurement of the total bilirubin in a biological specimen.
C67154	C38462	Activated Partial Thromboplastin Time	A measurement of the length of time that it takes for clotting to occur when reagents are added to a plasma specimen. The test is partial due to the absence of tissue factor (Factor III) from the reaction mixture.
C67154	C45781	Density	A measurement of the compactness of a biological specimen expressed in mass per unit volume.
C67154	C45997	pH	The negative logarithm (base 10) of the concentration of hydronium ions, which is used as a measure of the acidity or alkalinity of a fluid.
C67154	C51946	Erythrocytes	A measurement of the total erythrocytes in a biological specimen.
C67154	C51947	Reticulocytes	A measurement of the reticulocytes in a biological specimen.
C67154	C51948	Leukocytes	A measurement of the leukocytes in a biological specimen.
C67154	C51949	Lymphocytes	A measurement of the lymphocytes in a biological specimen.
C67154	C51951	Platelets	A measurement of the platelets (non-nucleated thrombocytes) in a biological specimen.
C67154	C60832	Oxygen Saturation	A measurement of the oxygen-hemoglobin saturation of a volume of blood.
C67154	C61019	Blood Urea Nitrogen	A measurement of the urea nitrogen in a blood specimen.
C67154	C62656	Prothrombin Time	A blood clotting measurement that evaluates the extrinsic pathway of coagulation.
C67154	C63321	Neutrophils	A measurement of the neutrophils in a biological specimen.
C67154	C64431	Albumin	A measurement of the albumin protein in a biological specimen.
C67154	C64432	Alkaline Phosphatase	A measurement of the alkaline phosphatase in a biological specimen.
C67154	C64433	Alanine Aminotransferase	A measurement of the alanine aminotransferase in a biological specimen.
C67154	C64434	Amylase	A measurement of the total enzyme amylase in a biological specimen.
C67154	C64467	Aspartate Aminotransferase	A measurement of the aspartate aminotransferase in a biological specimen.
C67154	C64469	Bacteria	A measurement of the bacteria in a biological specimen.
C67154	C64470	Basophils	A measurement of the basophils in a biological specimen.
C67154	C64471	Basophils/Leukocytes	A relative measurement (ratio or percentage) of the basophils to leukocytes in a biological specimen.
C67154	C64481	Direct Bilirubin	A measurement of the conjugated or water-soluble bilirubin in a biological specimen.
C67154	C64483	Indirect Bilirubin	A measurement of the unconjugated or non-water-soluble bilirubin in a biological specimen.
C67154	C64487	Blasts/Leukocytes	A relative measurement (ratio or percentage) of the blasts to leukocytes in a biological specimen.
C67154	C64488	Calcium	A measurement of the calcium in a biological specimen.
C67154	C64489	Creatine Kinase	A measurement of the total creatine kinase in a biological specimen.
C67154	C64490	Creatine Kinase BB	A measurement of the homozygous B-type creatine kinase in a biological specimen.
C67154	C64491	Creatine Kinase MB	A measurement of the heterozygous MB-type creatine kinase in a biological specimen.
C67154	C64494	Creatine Kinase MM	A measurement of the homozygous M-type creatine kinase in a biological specimen.
C67154	C64495	Chloride	A measurement of the chloride in a biological specimen.
C67154	C64545	Carbon Dioxide	A measurement of the carbon dioxide gas in a biological specimen.
C67154	C64546	Color	A measurement of the color of a biological specimen.
C67154	C64547	Creatinine	A measurement of the creatinine in a biological specimen.
C67154	C64548	C Reactive Protein	A measurement of the C reactive protein in a biological specimen.
C67154	C64549	Elliptocytes	A measurement of the elliptically shaped erythrocytes in a biological specimen.
C67154	C64550	Eosinophils	A measurement of the eosinophils in a biological specimen.
C67154	C64604	Eosinophils/Leukocytes	A relative measurement (ratio or percentage) of the eosinophils to leukocytes in a biological specimen.
C67154	C64605	Epithelial Cells	A measurement of the epithelial cells in a biological specimen.
C67154	C64606	Fibrinogen	A measurement of the fibrinogen in a biological specimen.
C67154	C64796	Hematocrit	The percentage of a whole blood specimen that is composed of red blood cells (erythrocytes).
C67154	C64797	Ery. Mean Corpuscular Hemoglobin	A quantitative measurement of the mean amount of hemoglobin per erythrocyte in a biological specimen.
C67154	C64798	Ery. Mean Corpuscular HGB Concentration	A quantitative measurement of the mean amount of hemoglobin per erythrocytes in a specified volume of a biological specimen.
C67154	C64799	Ery. Mean Corpuscular Volume	A quantitative measurement of the mean volume of erythrocytes in a biological specimen.
C67154	C64800	Erythrocytes Distribution Width	A value derived from mean corpuscular volume and the standard deviation of the red blood cell volume in a whole blood specimen.
C67154	C64801	Dacryocytes	A measurement of dacryocytes in a biological specimen.
C67154	C64802	Hypochromia	An observation which indicates that the hemoglobin concentration in a red blood cell specimen has fallen below a specified level.
C67154	C64803	Polychromasia	A measurement of the blue-staining characteristic of newly generated erythrocytes.
C67154	C64805	Prothrombin Intl. Normalized Ratio	A ratio that represents the prothrombin time for a plasma specimen, divided by the result for a control plasma specimen, further standardized for the International Sensitivity Index of the tissue factor (thromboplastin) used in the test.
C67154	C64809	Sodium	A measurement of the sodium in a biological specimen.
C67154	C64810	Nitrite	A measurement of the nitrite in a urine specimen.
C67154	C64812	Triglycerides	A measurement of the triglycerides in a biological specimen.
C67154	C64813	Thyrotropin	A measurement of the thyrotropin in a biological specimen.
C67154	C64814	Urate	A measurement of the urate in a biological specimen.
C67154	C64815	Urea	A measurement of the urea in a biological specimen.
C67154	C64816	Urobilinogen	A measurement of the urobilinogen in a biological specimen.
C67154	C64817	Vitamin B12	A measurement of the Vitamin B12 in a serum specimen.
C67154	C64818	Lymphocytes Atypical	A measurement of the atypical lymphocytes in a biological specimen.
C67154	C64819	Lymphocytes Atypical/Leukocytes	A relative measurement (ratio or percentage) of the atypical lymphocytes to leukocytes in a biological specimen.
C67154	C64820	Lymphocytes/Leukocytes	A relative measurement (ratio or percentage) of the lymphocytes to leukocytes in a biological specimen.
C67154	C64821	Macrocytes	A measurement of the macrocytes in a biological specimen.
C67154	C64822	Microcytes	A measurement of the microcytes in a biological specimen.
C67154	C64823	Monocytes	A measurement of the monocytes in a biological specimen.
C67154	C64824	Monocytes/Leukocytes	A relative measurement (ratio or percentage) of the monocytes to leukocytes in a biological specimen.
C67154	C64825	Myeloblasts/Leukocytes	A relative measurement (ratio or percentage) of the myeloblasts to leukocytes in a biological specimen.
C67154	C64826	Myelocytes/Leukocytes	A relative measurement (ratio or percentage) of the myelocytes to leukocytes in a biological specimen.
C67154	C64827	Neutrophils/Leukocytes	A relative measurement (ratio or percentage) of the neutrophils to leukocytes in a biological specimen.
C67154	C64828	Reticulocytes/Erythrocytes	A relative measurement (ratio or percentage) of reticulocytes to erythrocytes in a biological specimen.
C67154	C64829	Prolymphocytes/Leukocytes	A relative measurement (ratio or percentage) of prolymphocytes to leukocytes in a biological specimen.
C67154	C64830	Neutrophils Band Form	A measurement of the banded neutrophils in a biological specimen.
C67154	C64831	Neutrophils Band Form/Leukocytes	A relative measurement (ratio or percentage) of the banded neutrophils to leukocytes in a biological specimen.
C67154	C64832	Specific Gravity	A ratio of the density of a fluid to the density of water.
C67154	C64840	Magnesium	A measurement of the magnesium in a biological specimen.
C67154	C64847	Gamma Glutamyl Transferase	A measurement of the gamma glutamyl transferase in a biological specimen.
C67154	C64848	Hemoglobin	A measurement of the non-cellular hemoglobin in a biological specimen.
C67154	C64849	Hemoglobin A1C	A measurement of the glycosylated hemoglobin in a biological specimen.
C67154	C64850	Hepatitis B Virus Surface Antigen	A measurement of the surface antigen reaction of a biological specimen to the Hepatitis B virus.
C67154	C64851	Choriogonadotropin Beta	A measurement of the Choriogonadotropin Beta in a biological specimen.
C67154	C64853	Potassium	A measurement of the potassium in a biological specimen.
C67154	C64854	Ketones	A measurement of the ketones in a biological specimen.
C67154	C64855	Lactate Dehydrogenase	A measurement of the lactate dehydrogenase in a biological specimen.
C67154	C64856	Leukocyte Esterase	A measurement of the enzyme which indicates the presence of white blood cells in a biological specimen.
C67154	C64857	Phosphate	A measurement of the phosphate in a biological specimen.
C67154	C64858	Protein	A measurement of the total protein in a biological specimen.
C67154	C71251	Partial Pressure Oxygen	A measurement of the pressure of oxygen in a biological specimen.
C67154	C74604	Hairy Cells	A measurement of the hairy cells (b-cell lymphocytes with hairy projections from the cytoplasm) in a biological specimen.
C67154	C74605	Blasts	A measurement of the blast cells in a biological specimen.
C67154	C74610	Dohle Bodies	A measurement of the Dohle bodies (blue-gray, basophilic, leukocyte inclusions located in the peripheral cytoplasm of neutrophils) in a biological specimen.
C67154	C74611	Erythrocyte Sedimentation Rate	The distance (e.g. millimeters) that red blood cells settle in unclotted blood over a specified unit of time (e.g. one hour).
C67154	C74612	Hypersegmented Cells	A measurement of the hypersegmented (more than five lobes) neutrophils in a biological specimen.
C67154	C74613	Lymphoma Cells	A measurement of the malignant lymphocytes in a biological specimen.
C67154	C74614	May-Hegglin Anomaly	A measurement of the May-Hegglin anomaly in a blood sample. This anomaly is characterized by large, misshapen platelets and the presence of Dohle bodies in leukocytes.
C67154	C74615	Metamyelocytes	A measurement of the metamyelocytes (small, myelocytic neutrophils with an indented nucleus) in a biological specimen.
C67154	C74616	Pappenheimer Bodies	A measurement of the cells containing Pappenheimer Bodies (violet or blue staining ferritin granules usually found along the periphery of the red blood cells) in a biological specimen.
C67154	C74617	Pelger Huet Anomaly	A measurement of the Pelger Huet Anomaly (nuclei of neutrophils and eosinophils appear rod-like, spherical or dumbbell shaped) in a biological specimen.
C67154	C74618	Plasmacytoid Lymphocytes	A measurement of the plasmacytoid lymphocytes (lymphocytes with peripherally clumped chromatin and often deep blue cytoplasm, and that appear similar to plasma cells) in a biological specimen.
C67154	C74619	Precursor Plasma Cells	A measurement of the precursor (blast stage) plasma cells (antibody secreting cells derived from B cells via antigen stimulation) in a biological specimen.
C67154	C74620	Prolymphocytes	A measurement of the prolymphocytes in a biological specimen.
C67154	C74621	Promonocytes	A measurement of the promonocytes in a biological specimen.
C67154	C74622	Promyelocytes	A measurement of the promyelocytes (immature myelocytes) in a biological specimen.
C67154	C74624	Rouleaux Formation	A measurement of the number of stacking red blood cells within a biological specimen.
C67154	C74625	Sezary Cells	A measurement of the Sezary cells (atypical lymphocytes with cerebriform nuclei) in a biological specimen.
C67154	C74626	Sickle Cells	A measurement of the sickle cells (sickle shaped red blood cells) in a biological specimen.
C67154	C74627	Smudge Cells	A measurement of the smudge cells (the nuclear remnant of a ruptured white blood cell) in a biological specimen.
C67154	C74628	Vacuolated Neutrophils	A measurement of the neutrophils containing small vacuoles in a biological specimen.
C67154	C74629	Reactive Lymphocytes	A measurement of the reactive lymphocytes (lymphocytes which have become large due to an antigen reaction) in a biological specimen.
C67154	C74630	Leukemic Blasts	A measurement of the leukemic blasts (lymphoblasts that remain in an immature state even when outside the bone marrow) in a biological specimen.
C67154	C74631	Monoblasts	A measurement of the monoblast cells in a biological specimen.
C67154	C74632	Myeloblasts	A measurement of the myeloblast cells in a biological specimen.
C67154	C74633	Acanthocytes/Erythrocytes	A relative measurement (ratio or percentage) of acanthocytes to all erythrocytes in a biological specimen.
C67154	C74634	Bite Cells/Erythrocytes	A relative measurement (ratio or percentage) of bite cells (erythrocytes with the appearance of a bite having been removed, due to oxidative hemolysis) to all erythrocytes in a biological specimen.
C67154	C74640	Hairy Cells/Lymphocytes	A relative measurement (ratio or percentage) of the hairy cells (b-cell lymphocytes with hairy projections from the cytoplasm) to all lymphocytes in a biological specimen .
C67154	C74641	Leukemic Blasts/Lymphocytes	A relative measurement (ratio or percentage) of the leukemic blasts (immature lymphoblasts) to mature lymphocytes in a biological specimen.
C67154	C74643	Malignant Cells, NOS/Blood Cells	A relative measurement (ratio or percentage) of the malignant cells of all types to all blood cells in a biological specimen.
C67154	C74645	Metamyelocytes/Leukocytes	A relative measurement (ratio or percentage) of the metamyelocytes (small, myelocytic neutrophils with an indented nucleus) to all leukocytes in a biological specimen.
C67154	C74646	Monoblasts/Leukocytes	A relative measurement (ratio or percentage) of the monoblasts to leukocytes in a biological specimen.
C67154	C74647	Nucleated Erythrocytes/Erythrocytes	A relative measurement (ratio or percentage) of the nucleated erythrocytes (large, immature nucleated erythrocytes) to all erythrocytes in a biological specimen.
C67154	C74648	Plasmacytoid Lymphocytes/Lymphocytes	A relative measurement (ratio or percentage) of the plasmacytoid lymphocytes (lymphocytes with peripherally clumped chromatin and often deep blue cytoplasm, and that appear similar to plasma cells) to all lymphocytes in a biological specimen.
C67154	C74649	Poikilocytes/Erythrocytes	A relative measurement (ratio or percentage) of the poikilocytes, or irregularly shaped erythrocytes, to all erythrocytes in a biological specimen.
C67154	C74650	Precursor Plasma Cells/Lymphocytes	A relative measurement (ratio or percentage) of the precursor (blast stage) plasma cells (antibody secreting cells derived from B cells via antigen stimulation) to all lymphocytes in a biological specimen.
C67154	C74651	Prolymphocytes/Lymphocytes	A relative measurement (ratio or percentage) of the prolymphocytes to all lymphocytes in a biological specimen.
C67154	C74652	Promonocytes/Leukocytes	A relative measurement (ratio or percentage) of the promonocytes to all leukocytes in a biological specimen.
C67154	C74653	Promyelocytes/Leukocytes	A relative measurement (ratio or percentage) of the promyelocytes (immature myelocytes) to all leukocytes in a biological specimen.
C67154	C74654	Reactive Lymphocytes/Lymphocytes	A relative measurement (ratio or percentage) of the reactive lymphocytes (lymphocytes which have become large due to an antigen reaction) to all lymphocytes in a biological specimen.
C67154	C74655	Sezary Cells/Lymphocytes	A relative measurement (ratio or percentage of the Sezary cells (atypical lymphocytes with cerebriform nuclei) to all lymphocytes in a biological specimen.
C67154	C74656	Sickle Cells/Erythrocytes	A relative measurement (ratio or percentage) of the sickle cells (sickle shaped red blood cells) to all erythrocytes in a biological specimen.
C67154	C74657	Auer Rods	A measurement of the Auer rods (elongated needle structures that are found in the cytoplasm of leukemic blasts and are formed by clumps of azurophilic granular material) in a biological specimen.
C67154	C74658	Helmet Cells	A measurement of the Helmet cells (specialized Keratocytes with two projections on either end that are tapered and hornlike) in a biological specimen.
C67154	C74659	Large Unstained Cells	A measurement of the large, peroxidase-negative cells which cannot be further characterized (i.e. as large lymphocytes, virocytes, or stem cells) present in a biological specimen.
C67154	C74660	Malignant Cells, NOS	A measurement of the malignant cells of all types in a biological specimen.
C67154	C74661	Mature Plasma Cells	A measurement of the mature plasma cells (plasmacytes) in a biological specimen.
C67154	C74662	Myelocytes	A measurement of the myelocytes in a biological specimen.
C67154	C74663	Spermatozoa	A measurement of the spermatozoa cells present in a biological specimen.
C67154	C74664	Yeast Cells	A measurement of the yeast cells present in a biological specimen.
C67154	C74665	Amorphous Crystals	A measurement of the amorphous (Note: phosphate or urate, depending on pH) crystals present in a biological specimen.
C67154	C74666	Amorphous Sediment	A measurement of the amorphous sediment present in a biological specimen.
C67154	C74667	Bicarbonate	A measurement of the bicarbonate in a biological specimen.
C67154	C74668	Bilirubin Crystals	A measurement of the bilirubin crystals present in a biological specimen.
C67154	C74669	Calcium Carbonate Crystals	A measurement of the calcium carbonate crystals present in a biological specimen.
C67154	C74670	Calcium Oxalate Crystals	A measurement of the calcium oxalate crystals present in a biological specimen.
C67154	C74671	Calcium Phosphate Crystals	A measurement of the calcium phosphate crystals present in a biological specimen.
C67154	C74672	Cholesterol Crystals	A measurement of the cholesterol crystals present in a biological specimen.
C67154	C74673	Crystals	A statement that indicates crystals were looked for in a biological specimen.
C67154	C74674	Cystine Crystals	A measurement of the cystine crystals present in a biological specimen.
C67154	C74676	Vitamin B9	A measurement of the folic acid in a biological specimen.
C67154	C74677	Carnitine, Free	A measurement of the free carnitine in a biological specimen.
C67154	C74678	Fructosamine	A measurement of the fructosamine in a biological specimen.
C67154	C74679	Iron	A measurement of the iron in a biological specimen.
C67154	C74680	Leucine Crystals	A measurement of the leucine crystals present in a biological specimen.
C67154	C74681	Monosodium Urate Crystals	A measurement of the monosodium urate crystals present in a biological specimen.
C67154	C74682	Carnitine	A measurement of the total carnitine in a biological specimen.
C67154	C74683	Tyrosine Crystals	A measurement of the tyrosine crystals present in a biological specimen.
C67154	C74684	Uric Acid Crystals	A measurement of the uric acid crystals present in a biological specimen.
C67154	C74685	Anion Gap	A computed estimate of the unmeasured anions (those other than the chloride and bicarbonate anions) in a biological specimen.
C67154	C74686	Occult Blood	A measurement of the blood in body products such as a urine or stool sample, not detectable on gross examination.
C67154	C74687	Amphetamine	A measurement of any amphetamine class drug present in a biological specimen.
C67154	C74688	Barbiturates	A measurement of any barbiturate class drug present in a biological specimen.
C67154	C74689	Cannabinoids	A measurement of any cannabinoid class drug present in a biological specimen.
C67154	C74690	Cocaine	A measurement of the cocaine present in a biological specimen.
C67154	C74691	Antidepressants	A measurement of any antidepressant class drug present in a biological specimen.
C67154	C74692	Benzodiazepine	A measurement of any benzodiazepine class drug present in a biological specimen.
C67154	C74693	Ethanol	A measurement of the ethanol present in a biological specimen.
C67154	C74694	Phencyclidine	A measurement of the phencyclidine present in a biological specimen.
C67154	C74695	Phenothiazine	A measurement of the phenothiazine present in a biological specimen.
C67154	C74696	Pseudoephedrine	A measurement of the pseudoephedrine present in a biological specimen.
C67154	C74698	Round Epithelial Cells	A measurement of the round epithelial cells present in a biological specimen.
