CODELIST_ID	TERM_ID	TERM_SYNONYM	SYNONYM_TYPE	SYNONYM_SOURCE
C66732	C20197	male	EXACT	VX
C66732	C20197	male	EXACT	VX
C66732	C20197	male	EXACT	VX
C66732	C20197	male	EXACT	VX
C66732	C20197	male	EXACT	VX
C66732	C20197	male	EXACT	VX
C66732	C20197	male	EXACT	VX
C66732	C20197	male	EXACT	VX
C66732	C20197	male	EXACT	VX
C66732	C49636	BOTH	EXACT	VX
C66732	C49636	BOTH	EXACT	VX
C66732	C49636	BOTH	EXACT	VX
C66732	C49636	BOTH	EXACT	VX
C66732	C49636	Both	EXACT	VX
C66732	C49636	Both	EXACT	VX
C66732	C49636	Both	EXACT	VX
C66732	C49636	Both	EXACT	VX
C66732	C49636	Both	EXACT	VX
C66732	C49636	Both	EXACT	VX
C66732	C49636	Both	EXACT	VX
C66732	C49636	Both	EXACT	VX
C66732	C49636	Both	EXACT	VX
C66732	C49636	Both	EXACT	VX
C66732	C49636	Both	EXACT	VX
C66732	C49636	Male and Famale	RELATED	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and Female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Male and female	EXACT	VX
C66732	C49636	Males and Females	EXACT	VX
C66732	C49636	male and female	EXACT	VX
C66732	C49636	male and female	EXACT	VX
C66732	C49636	male and female	EXACT	VX
C66732	C49636	male and female	EXACT	VX
C66732	C49636	male and female	EXACT	VX
C66732	C49636	male and female	EXACT	VX
C67154	C100122	PEPSNG	EXACT	SEND
C67154	C100418	BLSTSID	EXACT	SEND
C67154	C100419	BLSTRSID	EXACT	SEND
C67154	C100420	TRCYANDP	EXACT	SEND
C67154	C100422	CLOTTIME	RELATED	VX
C67154	C100422	CLOTTING TIME	RELATED	VX
C67154	C100422	Clotting time	RELATED	VX
C67154	C100422	Clotting time (CLOT)	EXACT	VX
C67154	C100422	ECT	EXACT	SEND
C67154	C100423	CH50	EXACT	SEND
C67154	C100424	PLATHCT	EXACT	SEND
C67154	C100424	Platelet crit	EXACT	VX
C67154	C100424	Platelet crit (PCT)	EXACT	VX
C67154	C100424	Plateletcrit (PCT)	RELATED	VX
C67154	C100424	Plateletcrit (PCT)	RELATED	VX
C67154	C100425	HDLCLDLC	EXACT	SEND
C67154	C100426	BTP	EXACT	SEND
C67154	C100427	APOC2	EXACT	SEND
C67154	C100428	APOJ	EXACT	SEND
C67154	C100428	Clusterin	RELATED	VX
C67154	C100429	A1AGLP	EXACT	SEND
C67154	C100429	Alpha-1-acid glycoprotein	EXACT	VX
C67154	C100430	AAP	EXACT	SEND
C67154	C100430	Alanin aminopeptidase	EXACT	VX
C67154	C100430	Alanine amino-peptidase (AAP)	EXACT	VX
C67154	C100430	Alanine aminopeptidase	EXACT	VX
C67154	C100430	Alanine aminopeptidase (AAP)	EXACT	VX
C67154	C100430	Alanine aminopeptidase per creatinine (AAP/CREA)	NARROW	VX
C67154	C100430	Alanine aminopeptidase per mmol creatinine	NARROW	VX
C67154	C100430	Alanine aminopeptidase per period of sampling (AAP*VOL)	RELATED	VX
C67154	C100430	Alanine aminopeptidase per sampling period	RELATED	VX
C67154	C100430	Alanine aminopeptidase per sampling period (AAP*VOL)	RELATED	VX
C67154	C100430	Alanine aminopeptidase/creatinine	NARROW	VX
C67154	C100430	Alanine aminopeptidase/creatinine (AAP/CREA)	NARROW	VX
C67154	C100430	Alanine-aminopeptidase	EXACT	VX
C67154	C100430	Alanine-aminopeptidase*volume	NARROW	VX
C67154	C100430	Alanine-aminopeptidase/creatinine	NARROW	VX
C67154	C100430	Excreted AAP (AAP*Vol)	RELATED	VX
C67154	C100431	CXCR3	EXACT	SEND
C67154	C100432	CRLPLSMN	EXACT	SEND
C67154	C100433	KIM-1	RELATED	VX
C67154	C100433	KIM1	EXACT	SEND
C67154	C100433	Kim1	EXACT	VX
C67154	C100433	Kim1 in urine collected	NARROW	VX
C67154	C100434	NPAP	EXACT	SEND
C67154	C100435	PREALB	EXACT	SEND
C67154	C100436	PROTS	EXACT	SEND
C67154	C100436	S-protein	EXACT	VX
C67154	C100436	S-protein (S-TSP)	EXACT	VX
C67154	C100437	RBP	EXACT	SEND
C67154	C100438	SLTFRNRC	EXACT	SEND
C67154	C100439	IOHEXCLR	EXACT	SEND
C67154	C100440	EDTACLR	EXACT	SEND
C67154	C100441	DTPACLR	EXACT	SEND
C67154	C100442	NEUTIMLE	EXACT	SEND
C67154	C100443	LYMIMLE	EXACT	SEND
C67154	C100444	LYMIM	EXACT	SEND
C67154	C100444	Lymphocytes immature	EXACT	VX
C67154	C100445	GRANIMLE	EXACT	SEND
C67154	C100446	PERTHRBL	EXACT	SEND
C67154	C100446	Proerythroblast	EXACT	VX
C67154	C100446	Proerythroblasts	EXACT	VX
C67154	C100448	Fr. glycerin (FR.GLYC)	RELATED	VX
C67154	C100448	GLYCER:GLYCEROL	EXACT	VX
C67154	C100448	GLYCEROL	EXACT	VX
C67154	C100448	GLYCRLFR	EXACT	SEND
C67154	C100448	Total  glycerol	EXACT	VX
C67154	C100448	Total glycerol	EXACT	VX
C67154	C100448	Total glycerol (TOT-GLYC)	RELATED	VX
C67154	C100448	Total glycerol (Tot-Glyc)	RELATED	VX
C67154	C100449	GFRBSBTP	EXACT	SEND
C67154	C100450	GFRBSB2M	EXACT	SEND
C67154	C100452	OVAPARS	EXACT	SEND
C67154	C100452	PARASITES	EXACT	VX
C67154	C100452	Parasites	EXACT	VX
C67154	C100453	PLSMDM	EXACT	SEND
C67154	C100454	LKM1IGAB	EXACT	SEND
C67154	C100455	LKM1IMAB	EXACT	SEND
C67154	C100456	LKM1IAAB	EXACT	SEND
C67154	C100457	RNPAB	EXACT	SEND
C67154	C100458	SCL70AB	EXACT	SEND
C67154	C100459	JO1AB	EXACT	SEND
C67154	C100460	HLAB27AG	EXACT	SEND
C67154	C100461	A1MICG	EXACT	SEND
C67154	C100462	A1MCREAT	EXACT	SEND
C67154	C100463	DNASEBAB	EXACT	SEND
C67154	C100464	CTRIGAAB	EXACT	SEND
C67154	C100465	CTRIGMAB	EXACT	SEND
C67154	C100466	CTRIGGAB	EXACT	SEND
C67154	C100467	PEPSNGI	EXACT	SEND
C67154	C100468	PEPSNGII	EXACT	SEND
C67154	C100469	PEPSNGA	EXACT	SEND
C67154	C100470	PEPSNGC	EXACT	SEND
C67154	C100471	APROTCRS	EXACT	SEND
C67154	C100472	BETACRTN	EXACT	SEND
C67154	C101016	CDT	EXACT	SEND
C67154	C101017	DHPG	EXACT	SEND
C67154	C102257	ADP	EXACT	SEND
C67154	C102258	APLAB	EXACT	SEND
C67154	C102259	ARA	EXACT	SEND
C67154	C102260	CD34	EXACT	SEND
C67154	C102261	CLUECE	EXACT	SEND
C67154	C102262	AMPHETD	EXACT	SEND
C67154	C102263	ETPAUC	EXACT	SEND
C67154	C102264	ETPLT	EXACT	SEND
C67154	C102265	ETPLTR	EXACT	SEND
C67154	C102266	ETP	EXACT	SEND
C67154	C102267	ETPPH	EXACT	SEND
C67154	C102268	ETPPHR	EXACT	SEND
C67154	C102269	ETPTP	EXACT	SEND
C67154	C102270	ETPTPR	EXACT	SEND
C67154	C102271	FACTVL	EXACT	SEND
C67154	C102272	FACTXIV	EXACT	SEND
C67154	C102273	RETIHCR	EXACT	SEND
C67154	C102274	HCTa	EXACT	VX
C67154	C102274	RETCRRBC	EXACT	SEND
C67154	C102275	HYDROGEN	EXACT	SEND
C67154	C102275	Hydrogen ion concentration	RELATED	VX
C67154	C102276	HFR	EXACT	VX
C67154	C102276	High fluorescence reticulocytes (HFR)	EXACT	VX
C67154	C102276	High reticulocyte fluorescence (HFR)	EXACT	VX
C67154	C102276	High reticulocyte fluorescence ratios (HFR)	EXACT	VX
C67154	C102276	Hight fluorescent rate = immature reticulocytes (Reti HFR)	EXACT	VX
C67154	C102276	IRF	EXACT	SEND
C67154	C102276	Immature reticulocytes (RETI HFR)	NARROW	VX
C67154	C102276	Immature reticulocytes (RETI. HFR)	NARROW	VX
C67154	C102276	Percent reticulocyte (RET)	EXACT	VX
C67154	C102276	Reticulocyte fluorescence ratios - high (HFR)	EXACT	VX
C67154	C102276	Reticulocyte fluorescence ratios high (HFR)	EXACT	VX
C67154	C102276	Reticulocyte fluorescence ratios, high (HFR)	EXACT	VX
C67154	C102276	Reticulocytes immature	RELATED	VX
C67154	C102276	Reticulocytes with high fluorescence ratio (HFR)	RELATED	VX
C67154	C102277	APTTLAS	EXACT	SEND
C67154	C102278	BLSTLY	EXACT	SEND
C67154	C102278	LYMPHOBLASTS	EXACT	VX
C67154	C102278	Lymphoblasts	EXACT	VX
C67154	C102279	P50OXYGN	EXACT	SEND
C67154	C102280	IL2SRA	EXACT	SEND
C67154	C102281	SPERMMTL	EXACT	SEND
C67154	C102282	CONDUCTU	EXACT	SEND
C67154	C102282	Urine conductvity	EXACT	VX
C67154	C103343	PG	EXACT	SEND
C67154	C103344	TXB2_D11	EXACT	SEND
C67154	C103345	DOPAC	EXACT	SEND
C67154	C103348	ACT	EXACT	SEND
C67154	C103348	Act. coagulation time	EXACT	VX
C67154	C103348	Activated coagulation time	EXACT	VX
C67154	C103348	COAGULATION TIME	EXACT	VX
C67154	C103348	Coag. time min	RELATED	VX
C67154	C103348	Coagul. time	EXACT	VX
C67154	C103348	Coagulation Time	EXACT	VX
C67154	C103348	Coagulation time	EXACT	VX
C67154	C103348	Coagulation time	EXACT	VX
C67154	C103348	Coagulation time (COAG TIME)	EXACT	VX
C67154	C103348	Coagulation time (COAG. TIME)	EXACT	VX
C67154	C103348	Coagulation time (COAG.TIME)	EXACT	VX
C67154	C103348	Coagulation time (Coag. time)	EXACT	VX
C67154	C103348	Coagulation time, end	NARROW	VX
C67154	C103348	Coagulation time, start	NARROW	VX
C67154	C103348	Plasma recalcification time	EXACT	VX
C67154	C103348	Plasma recalcification time	EXACT	VX
C67154	C103348	Recalcificatin time	RELATED	VX
C67154	C103348	Recalcification time	RELATED	VX
C67154	C103348	Recalcification time	RELATED	VX
C67154	C103348	Recalcification time (R)	EXACT	VX
C67154	C103348	Recalcification time (R)	EXACT	VX
C67154	C103349	ALTCPHRL	EXACT	SEND
C67154	C103350	ATPVITE	EXACT	SEND
C67154	C103351	APLSMA2	EXACT	SEND
C67154	C103352	AMYLB38	EXACT	SEND
C67154	C103353	AMYLB40	EXACT	SEND
C67154	C103354	APOA4	EXACT	SEND
C67154	C103355	APOA5	EXACT	SEND
C67154	C103356	APOBAPA1	EXACT	SEND
C67154	C103357	CATNINB	EXACT	SEND
C67154	C103358	B2G1GGAB	EXACT	SEND
C67154	C103359	B2G1GMAB	EXACT	SEND
C67154	C103360	CAPHOSPD	EXACT	SEND
C67154	C103360	Calcium/Phosphate	RELATED	VX
C67154	C103360	Calcium/phosphate ratio (Ca_P)	NARROW	VX
C67154	C103361	CA1AG	EXACT	SEND
C67154	C103362	CA15_3AG	EXACT	SEND
C67154	C103363	CRDIGMAB	EXACT	SEND
C67154	C103364	CD1	EXACT	SEND
C67154	C103365	CD14	EXACT	SEND
C67154	C103366	CD2	EXACT	SEND
C67154	C103367	CD2LY	EXACT	SEND
C67154	C103368	CD20	EXACT	SEND
C67154	C103369	CD5	EXACT	SEND
C67154	C103369	CD5+	EXACT	VX
C67154	C103369	Lymphocytes CD5+ (pan T)	RELATED	VX
C67154	C103370	CD56	EXACT	SEND
C67154	C103380	CETPA	EXACT	SEND
C67154	C103381	CDFTXN	EXACT	SEND
C67154	C103382	CTTIGGAB	EXACT	SEND
C67154	C103383	COL4	EXACT	SEND
C67154	C103386	DRVVTRT	EXACT	SEND
C67154	C103387	DPPIVA	EXACT	SEND
C67154	C103388	DPTIGGAB	EXACT	SEND
C67154	C103395	FACTIXA	EXACT	SEND
C67154	C103396	FACTVA	EXACT	SEND
C67154	C103397	FACTVIIA	EXACT	SEND
C67154	C103397	Factor VII activity	EXACT	VX
C67154	C103398	FCTVIIAA	EXACT	SEND
C67154	C103399	FCTVIIIA	EXACT	SEND
C67154	C103402	HDLPSZ	EXACT	SEND
C67154	C103403	HPLIGGAB	EXACT	SEND
C67154	C103404	HBDNA	EXACT	SEND
C67154	C103405	ALBA	RELATED	VX
C67154	C103405	HALBAB	EXACT	SEND
C67154	C103406	HAMAB	EXACT	SEND
C67154	C103407	BLASTIMM	EXACT	SEND
C67154	C103408	IAIGGAB	EXACT	SEND
C67154	C103409	IBIGGAB	EXACT	SEND
C67154	C103410	ILE	EXACT	SEND
C67154	C103412	LDLPSZ	EXACT	SEND
C67154	C103413	LTB4	EXACT	SEND
C67154	C103414	LTD4	EXACT	SEND
C67154	C103415	LTE4	EXACT	SEND
C67154	C103418	MYELINAB	EXACT	SEND
C67154	C103419	Beta-N-Acetyl-D-glucosaminidase (B-NAG)	RELATED	VX
C67154	C103419	Beta-N-acetyl-glucosaminidase (NAG)	EXACT	VX
C67154	C103419	N-ACETYL-ß-GLUCOSAMINIDASE	EXACT	VX
C67154	C103419	N-ACETYL-ß-GLUCOSAMINIDASE/EXCRETED	RELATED	VX
C67154	C103419	N-Acetyl-B-D-Glucosaminidase	EXACT	VX
C67154	C103419	N-acetyl b-D-glucosaminidase	EXACT	VX
C67154	C103419	N-acetyl-b-D-glucosamidase	EXACT	VX
C67154	C103419	N-acetyl-b-D-glucosaminidase (NAG)	EXACT	VX
C67154	C103419	N-acetyl-b-d-glucosaminidase (NAG)	EXACT	VX
C67154	C103419	N-acetyl-b-glucosaminidase (NAG)	EXACT	VX
C67154	C103419	N-acetyl-beta-D-glucosaminidase	EXACT	VX
C67154	C103419	N-acetyl-beta-D-glucosaminidase (NAG)	EXACT	VX
C67154	C103419	N-acetyl-beta-D-glucosaminidase: volume	RELATED	VX
C67154	C103419	N-acetyl-beta-d-glucosaminidase (UNAG)	NARROW	VX
C67154	C103419	N-acetyl-{beta}-D-glucosaminidase	EXACT	VX
C67154	C103419	N-acetyl-ß-glucosaminidase (NAG)	EXACT	VX
C67154	C103419	NAGASE	EXACT	SEND
C67154	C103419	Nacetyl-beta-D-glucosaminidase (NAG)	EXACT	VX
C67154	C103419	Urinary N-Acetyl-f3-D-glucosaminidase (NAG)	NARROW	VX
C67154	C103419	Urinary N-acetyl-b-D-glucosaminidase (NAG)	NARROW	VX
C67154	C103419	Urinary b-N-acetyl glucosaminase	NARROW	VX
C67154	C103419	Urine N-acetyl-beta-D-glucosaminidase	NARROW	VX
C67154	C103419	Urine N-acetyl-beta-D-glucosaminidase excretion	RELATED	VX
C67154	C103419	Urine n-acetyl-b-d-glucosamine (UNAG)	RELATED	VX
C67154	C103419	b-N-Acetyl-D glucosaminidase (B-N-AG)	EXACT	VX
C67154	C103427	PLATAGGR	EXACT	SEND
C67154	C103427	Platelet aggregates	EXACT	VX
C67154	C103427	Platelet aggregation %	EXACT	VX
C67154	C103427	Platelet aggregation (ADP as agonist)	RELATED	VX
C67154	C103427	Platelet aggregation lag phase	NARROW	VX
C67154	C103427	Platelet aggregation slope	NARROW	VX
C67154	C103430	PCT	EXACT	SEND
C67154	C103430	PCT	EXACT	VX
C67154	C103431	PGD2	EXACT	SEND
C67154	C103432	PGD2S	EXACT	SEND
C67154	C103433	PGES	EXACT	SEND
C67154	C103434	PGE1	EXACT	SEND
C67154	C103435	PGE2	EXACT	SEND
C67154	C103436	PGF1A	EXACT	SEND
C67154	C103437	PGF2A	EXACT	SEND
C67154	C103440	RUBIGGAB	EXACT	SEND
C67154	C103445	TXB2	EXACT	SEND
C67154	C103446	TG	RELATED	VX
C67154	C103446	TGLOB	EXACT	SEND
C67154	C103446	Thyroglobulin	EXACT	MedDRA
C67154	C103448	VITECHOL	EXACT	SEND
C67154	C103449	VITK1	EXACT	SEND
C67154	C103450	VLDLPSZ	EXACT	SEND
C67154	C103451	PTHW	EXACT	SEND
C67154	C103453	ALBPROT	EXACT	SEND
C67154	C103453	Protein albumin ratio	EXACT	MedDRA
C67154	C103453	Total protein (PROTEIN)	EXACT	VX
C67154	C103453	Total protein (Protein)	EXACT	VX
C67154	C103808	CD19	EXACT	SEND
C67154	C103809	CD3	EXACT	SEND
C67154	C103809	CD3	EXACT	VX
C67154	C103810	CD4	EXACT	SEND
C67154	C103810	CD4	RELATED	VX
C67154	C103810	CD4+	EXACT	VX
C67154	C103811	CD8	EXACT	SEND
C67154	C103811	CD8	RELATED	VX
C67154	C103811	CD8+	EXACT	VX
C67154	C103812	CD19LY	EXACT	SEND
C67154	C103813	CD3LY	EXACT	SEND
C67154	C103814	CD-2+, CD-4+	EXACT	VX
C67154	C103814	CD-2+, CD-8+	EXACT	VX
C67154	C103814	CD3+/CD4+	EXACT	VX
C67154	C103814	CD3+/CD8+	EXACT	VX
C67154	C103814	CD4+/CD8+	EXACT	VX
C67154	C103814	CD4CD8	EXACT	SEND
C67154	C103815	CD4 lymphocyte counts	EXACT	VX
C67154	C103815	CD4+ Lymphocytes	EXACT	VX
C67154	C103815	CD4LY	EXACT	SEND
C67154	C103815	Lymphocyte CD4+	EXACT	VX
C67154	C103815	Lymphocytes CD4+	EXACT	VX
C67154	C103815	Lymphocytes CD4+ (T4)	EXACT	VX
C67154	C103815	T helper lymphocytes (CD4+)	RELATED	VX
C67154	C103815	T-helper lymphocytes % (CD4%)	RELATED	VX
C67154	C103815	T-helper lymphocytes (CD4)	RELATED	VX
C67154	C103816	CD8 lymphocyte counts	EXACT	VX
C67154	C103816	CD8+ Lymphocytes	EXACT	VX
C67154	C103816	CD8LY	EXACT	SEND
C67154	C103816	Lymphocyte CD8+	EXACT	VX
C67154	C103816	Lymphocytes CD8+	EXACT	VX
C67154	C103816	Lymphocytes CD8+ (T8)	EXACT	VX
C67154	C103816	T suppressor/cytotoxic lymphocytes (CD8+)	RELATED	VX
C67154	C103816	T-suppressor lymphocytes % (CD8%)	RELATED	VX
C67154	C103816	T-suppressor lymphocytes (CD8)	RELATED	VX
C67154	C105438	APPB	EXACT	SEND
C67154	C105439	CD11A	EXACT	SEND
C67154	C105440	CD11B	EXACT	SEND
C67154	C105441	CYSTINE	EXACT	SEND
C67154	C105442	FACTXIVA	EXACT	SEND
C67154	C105443	FBRTST	EXACT	SEND
C67154	C105444	BLSTLYLE	EXACT	SEND
C67154	C105445	THEOPHYL	EXACT	SEND
C67154	C105585	B-glucose (B-Gls)	EXACT	VX
C67154	C105585	BLDGLU	NARROW	VX
C67154	C105585	BLOOD GLUCOSE	RELATED	VX
C67154	C105585	Blood / serum glucose (Gluc)	RELATED	VX
C67154	C105585	Blood Glucose	RELATED	VX
C67154	C105585	Blood glucose	RELATED	VX
C67154	C105585	Blood sugar	RELATED	VX
C67154	C105585	Blood sugar (SUGAR)	NARROW	VX
C67154	C105585	Blood sugar (Sugar)	NARROW	VX
C67154	C105585	Blood/serum glucose (GLUC)	RELATED	VX
C67154	C105585	Clucose	RELATED	VX
C67154	C105585	Fasted blood glucose concentration	RELATED	VX
C67154	C105585	Fasting Glucose	RELATED	VX
C67154	C105585	Fasting blood glucose (FBS)	RELATED	VX
C67154	C105585	Fasting blood sugar (GLUCOSE)	NARROW	VX
C67154	C105585	GLU	RELATED	VX
C67154	C105585	GLU	RELATED	VX
C67154	C105585	GLU (1 hour postdose)	RELATED	VX
C67154	C105585	GLU (24 hour postdose)	RELATED	VX
C67154	C105585	GLU (30 min postdose)	RELATED	VX
C67154	C105585	GLU (5 min postdose)	RELATED	VX
C67154	C105585	GLU (initial control 1)	RELATED	VX
C67154	C105585	GLU (initial control 2)	RELATED	VX
C67154	C105585	GLU (predose)	RELATED	VX
C67154	C105585	GLU: Glucose	EXACT	VX
C67154	C105585	GLU: Glucose	EXACT	VX
C67154	C105585	GLUC	RELATED	VX
C67154	C105585	GLUC	RELATED	VX
C67154	C105585	GLUC	EXACT	SEND
C67154	C105585	GLUC (0-2 hours post-dosing)	NARROW	VX
C67154	C105585	GLUC (2-5 hours post-dosing)	NARROW	VX
C67154	C105585	GLUC.	EXACT	VX
C67154	C105585	GLUC:G	NARROW	VX
C67154	C105585	GLUC:Glucose	EXACT	VX
C67154	C105585	GLUCOSE	EXACT	VX
C67154	C105585	GLUCOSE	EXACT	VX
C67154	C105585	GLUCOSE IN URINE	NARROW	VX
C67154	C105585	GLUCOSE(0 HR)	NARROW	VX
C67154	C105585	GLUCOSE(0.5 HR)	NARROW	VX
C67154	C105585	GLUCOSE(1 HR)	NARROW	VX
C67154	C105585	GLUCOSE(12 HR)	NARROW	VX
C67154	C105585	GLUCOSE(2 HR)	NARROW	VX
C67154	C105585	GLUCOSE(24 HR)	NARROW	VX
C67154	C105585	GLUCOSE(4 HR)	NARROW	VX
C67154	C105585	GLUCOSE(8 HR)	NARROW	VX
C67154	C105585	GLUCOSE-EXCRETED	NARROW	VX
C67154	C105585	GLUCOSE: G	NARROW	VX
C67154	C105585	GLUCOSE:G	NARROW	VX
C67154	C105585	GLUCc	EXACT	VX
C67154	C105585	GLUKOSE	RELATED	VX
C67154	C105585	GLucose	EXACT	VX
C67154	C105585	GLucose	EXACT	VX
C67154	C105585	GLucose (UGLU)	NARROW	VX
C67154	C105585	Glicose	RELATED	VX
C67154	C105585	Glicose (Glu)	EXACT	VX
C67154	C105585	Glu	RELATED	VX
C67154	C105585	Glu	RELATED	VX
C67154	C105585	Glu.	RELATED	VX
C67154	C105585	Gluc	RELATED	VX
C67154	C105585	Gluc-U	RELATED	VX
C67154	C105585	Gluc.	EXACT	VX
C67154	C105585	Glucos (GLUC)	RELATED	VX
C67154	C105585	Glucose	EXACT	VX
C67154	C105585	Glucose	EXACT	VX
C67154	C105585	Glucose	EXACT	MedDRA
C67154	C105585	Glucose	EXACT	VX
C67154	C105585	Glucose % of Control	RELATED	VX
C67154	C105585	Glucose (0 min)	RELATED	VX
C67154	C105585	Glucose (0.5 h post dose)	NARROW	VX
C67154	C105585	Glucose (1 hr)	NARROW	VX
C67154	C105585	Glucose (12 hr)	NARROW	VX
C67154	C105585	Glucose (16 h post dose)	RELATED	VX
C67154	C105585	Glucose (2 hr)	NARROW	VX
C67154	C105585	Glucose (24 h post dose)	NARROW	VX
C67154	C105585	Glucose (24 hr)	NARROW	VX
C67154	C105585	Glucose (3 h post dose)	NARROW	VX
C67154	C105585	Glucose (30 min)	NARROW	VX
C67154	C105585	Glucose (4 hr)	NARROW	VX
C67154	C105585	Glucose (8 h post dose)	NARROW	VX
C67154	C105585	Glucose (8 hr)	NARROW	VX
C67154	C105585	Glucose (B-Gls)	NARROW	VX
C67154	C105585	Glucose (DGLU)	NARROW	VX
C67154	C105585	Glucose (GL)	EXACT	VX
C67154	C105585	Glucose (GLCU)	EXACT	VX
C67154	C105585	Glucose (GLS)	EXACT	VX
C67154	C105585	Glucose (GLU!)	RELATED	VX
C67154	C105585	Glucose (GLU)	RELATED	VX
C67154	C105585	Glucose (GLU)	RELATED	VX
C67154	C105585	Glucose (GLU) (12h)	NARROW	VX
C67154	C105585	Glucose (GLU) (1h)	NARROW	VX
C67154	C105585	Glucose (GLU) (3h)	NARROW	VX
C67154	C105585	Glucose (GLU) (6h)	NARROW	VX
C67154	C105585	Glucose (GLUC )	EXACT	VX
C67154	C105585	Glucose (GLUC)	RELATED	VX
C67154	C105585	Glucose (GLUC)	RELATED	VX
C67154	C105585	Glucose (GLUC) (post-surgery)	RELATED	VX
C67154	C105585	Glucose (GLUC) (pre-surgery)	RELATED	VX
C67154	C105585	Glucose (GLUC))	EXACT	VX
C67154	C105585	Glucose (GLUCOSE)	EXACT	VX
C67154	C105585	Glucose (GLUCOSE)	EXACT	VX
C67154	C105585	Glucose (GLUN)	EXACT	VX
C67154	C105585	Glucose (GUT)	EXACT	VX
C67154	C105585	Glucose (Gls)	EXACT	VX
C67154	C105585	Glucose (Gls)	EXACT	VX
C67154	C105585	Glucose (Glu)	RELATED	VX
C67154	C105585	Glucose (Glu)	RELATED	VX
C67154	C105585	Glucose (Glu-U)	RELATED	VX
C67154	C105585	Glucose (Gluc)	RELATED	VX
C67154	C105585	Glucose (Gluc)	RELATED	VX
C67154	C105585	Glucose (Gluc) BD	EXACT	VX
C67154	C105585	Glucose (Gluc-U)	NARROW	VX
C67154	C105585	Glucose (Gluc.)	EXACT	VX
C67154	C105585	Glucose (Glucose)	EXACT	VX
C67154	C105585	Glucose (Glue)	EXACT	VX
C67154	C105585	Glucose (Glue-U)	NARROW	VX
C67154	C105585	Glucose (NGLU)	EXACT	VX
C67154	C105585	Glucose (SUGAR)	NARROW	VX
C67154	C105585	Glucose (U-Gls)	NARROW	VX
C67154	C105585	Glucose (UGL)	EXACT	VX
C67154	C105585	Glucose (UGLS)	NARROW	VX
C67154	C105585	Glucose (UGLU)	NARROW	VX
C67154	C105585	Glucose (UGluc)	NARROW	VX
C67154	C105585	Glucose (pre- dose)	NARROW	VX
C67154	C105585	Glucose (serum) (GLUC)	NARROW	VX
C67154	C105585	Glucose (sq)	EXACT	VX
C67154	C105585	Glucose (urine)	NARROW	VX
C67154	C105585	Glucose (urine) (GLCU)	NARROW	VX
C67154	C105585	Glucose 0.5h	NARROW	VX
C67154	C105585	Glucose 0h	NARROW	VX
C67154	C105585	Glucose 12h	NARROW	VX
C67154	C105585	Glucose 1h	NARROW	VX
C67154	C105585	Glucose 24h	NARROW	VX
C67154	C105585	Glucose 2h	RELATED	VX
C67154	C105585	Glucose 4h	RELATED	VX
C67154	C105585	Glucose 8h	NARROW	VX
C67154	C105585	Glucose GLU	RELATED	VX
C67154	C105585	Glucose GLUC)	EXACT	VX
C67154	C105585	Glucose GLUC)	EXACT	VX
C67154	C105585	Glucose GLUK)	RELATED	VX
C67154	C105585	Glucose T+0.25h	NARROW	VX
C67154	C105585	Glucose T+0.5h	NARROW	VX
C67154	C105585	Glucose T+10h	NARROW	VX
C67154	C105585	Glucose T+1h	NARROW	VX
C67154	C105585	Glucose T+24h	NARROW	VX
C67154	C105585	Glucose T+2h	NARROW	VX
C67154	C105585	Glucose T+4h	NARROW	VX
C67154	C105585	Glucose coentration (Glu-U)	NARROW	VX
